,Actual,Predict
4960,451.36,464.36273
6449,607.58,599.65515
4779,416.15,463.26013
9723,492.05,468.5316
4639,395.15,397.0641
1350,479.65,465.68375
2973,562.65,494.1862
1626,508.15,522.3334
11627,463.15,467.9767
217,424.15,429.5824
11339,582.84,475.63934
11923,479.15,471.05423
1795,533.15,429.33987
2483,291.15,326.80304
3615,448.26,450.53064
5910,438.51,448.20114
510,329.25,339.13785
700,397.25,402.6098
169,440.15,430.1826
5419,340.65,463.32684
10680,452.15,453.85037
573,376.15,467.20316
39,378.15,386.35687
11894,477.15,471.05423
11103,523.15,519.30994
5834,426.98,429.6679
932,430.65,427.87662
2900,540.15,537.3387
6400,567.81,529.4851
4601,389.58,389.3243
5224,528.15,486.16724
346,370.65,379.8976
11906,478.15,473.801
11631,464.15,467.2953
3679,494.85,506.64618
6866,418.15,441.82617
2813,520.65,521.88794
6964,431.15,434.66498
11584,458.15,467.9767
9450,460.83,451.718
3571,419.15,462.3821
10141,541.1,510.0062
5556,381.74,384.94012
7066,441.22,410.2383
2150,372.54999999999995,374.39713
9205,426.15,431.33414
10858,482.15,467.58417
971,435.65,422.10583
7759,569.9,534.4903
6679,393.65351,391.52234
1697,517.65,483.677
11409,614.56,600.10516
1201,463.15,451.04742
2221,393.15,586.8212
9469,465.0,454.01675
8721,511.88,490.01062
7220,458.65,450.85785
11220,549.15,517.16345
9532,473.15,454.98343
1713,519.15,488.51144
4477,363.04752,365.04852
10846,479.45,499.61554
3975,400.45,415.27982
1744,523.15,552.46484
2935,549.15,500.27664
5349,597.08,568.7614
2439,442.65,497.24585
5893,435.15,436.47018
9974,518.78,551.7736
8313,460.51,454.32037
2952,557.15,481.93503
5195,516.47,475.85822
4419,345.77,348.3268
7015,437.35,420.47165
9317,442.84,439.78214
7656,535.15,506.97235
9624,482.74,466.86014
2453,444.15,418.04993
9702,490.22,477.2775
2444,443.15,497.69885
6498,317.85,480.6102
5960,447.65,438.6116
7324,471.15,450.24667
10531,365.15,513.77673
7852,637.66,601.40326
6392,564.33,546.6656
11554,435.15,454.29092
5841,427.5,414.3326
5825,425.65,428.3925
12352,565.22,526.8695
