,Actual,Predict
8207,444.86543,469.06134
9904,513.65,501.00375
4960,451.36,477.73618
6449,607.58,613.78827
4779,416.15,467.59604
9723,492.05,474.20486
4639,395.15,396.74298
1350,479.65,469.15485
2973,562.65,492.27637
1626,508.15,523.736
11627,463.15,471.79712
217,424.15,426.9881
11339,582.84,442.32275
11923,479.15,471.1933
1795,533.15,432.31375
2483,291.15,332.2037
3615,448.26,448.8111
5910,438.51,438.29987
510,329.25,344.39563
700,397.25,399.4982
169,440.15,426.58823
5419,340.65,555.6384
10680,452.15,453.86368
573,376.15,440.06845
39,378.15,371.33075
11894,477.15,470.62946
11103,523.15,548.71747
5834,426.98,433.91647
932,430.65,423.1841
2900,540.15,542.6341
6400,567.81,527.58075
4601,389.58,392.6561
5224,528.15,496.416
346,370.65,381.0457
11906,478.15,472.36414
11631,464.15,467.88306
3679,494.85,517.7844
6866,418.15,442.70407
2813,520.65,514.2518
6964,431.15,423.7503
11584,458.15,468.3566
9450,460.83,460.78906
3571,419.15,477.9238
10141,541.1,522.45856
5556,381.74,387.68414
7066,441.22,405.73862
2150,372.54999999999995,367.6304
9205,426.15,427.74292
10858,482.15,473.08267
971,435.65,422.03723
7759,569.9,551.0655
6679,393.65351,393.47122
1697,517.65,483.14694
11409,614.56,602.5982
1201,463.15,445.2574
2221,393.15,575.53766
9469,465.0,456.2076
8721,511.88,480.31613
7220,458.65,443.91077
11220,549.15,529.059
9532,473.15,448.0421
1713,519.15,494.81735
4477,363.04752,352.78238
10846,479.45,503.7746
3975,400.45,412.41876
1744,523.15,551.7803
2935,549.15,529.07
5349,597.08,584.5513
2439,442.65,476.34164
5893,435.15,436.36322
9974,518.78,565.3739
8313,460.51,452.0145
2952,557.15,454.90176
5195,516.47,475.19568
4419,345.77,347.44965
7015,437.35,390.86386
9317,442.84,441.27512
7656,535.15,505.9603
9624,482.74,470.8061
2453,444.15,396.0758
9702,490.22,475.09186
2444,443.15,497.51535
6498,317.85,472.75977
5960,447.65,429.36398
7324,471.15,454.15387
10531,365.15,496.34827
7852,637.66,585.97736
6392,564.33,547.26306
11554,435.15,475.36667
5841,427.5,411.6498
5825,425.65,426.40372
12352,565.22,532.0194
