,SMILES,A_Pred,B_Pred,C_Pred,A_test,B_test,C_test,A,B,C,Atom2,Func. Group,T,ln_Psat_Pred (Pa),ln_Psat_Actual (Pa),RMSE,RMSE2
290,CCNC,19.8236290100139,2004.2315913948485,-68.46137551069799,20.11773216699276,2004.8190434099251,-75.75555273265712,21.57545258,2723.382519,-38.15,CHN,amine,"[289.0, 296.5, 304.0, 311.5, 319.0]","[10.594903, 11.152166, 11.413156, 11.634687, 11.690951]","[10.718835004664356, 11.03400679415146, 11.331395710430716, 11.612465498324427, 11.87852354750208]",0.1197353250886924,Pass
291,COC(C(OC)OC)OC,13.518250239002514,439.4262351676033,-252.74368273643896,26.530154201879004,7850.3494365612505,91.29202317869287,26.53174397,7851.900363,91.34,CHO,ester,"[351.0, 371.25, 391.5, 411.75, 432.0]","[9.04931, 9.810802, 10.309465, 10.826916, 11.032621]","[8.780917989474375, 9.557965106875226, 10.269834508563346, 10.924396647597929, 11.528303826891424]",0.2802624781242294,Pass
292,CCCCC,17.133485648063303,1243.94371481899,-97.14272811503977,20.672304257190827,2451.8909047573966,-41.13781110529208,20.6722866,2451.88471,-41.138,CH,alkane,"[219.0, 246.25, 273.5, 300.75, 328.0]","[6.9354253, 8.7791605, 10.00167, 11.184928, 11.663999]","[6.8869659025356, 8.718404282968315, 10.120282788147833, 11.227866813363857, 12.125024468498536]",0.21656262323873277,Pass
293,CCCCCCCC=C,38.297703224591686,23755.814492000034,462.53788394597757,20.90562135809189,3306.967081741803,-67.46026503638224,20.90563058,3306.972711,-67.46,CH,alkene,"[312.0, 343.5, 375.0, 406.5, 438.0]","[7.6184745, 8.830067, 9.984674, 10.8780775, 11.954729]","[7.382392208118, 8.925581632107628, 10.15264653989986, 11.151699740545707, 11.98089178816978]",0.18364437897926164,Pass
294,CCC(=O)OC,21.661596296475963,3930.1508379009774,16.52085286269996,20.69440157999675,2600.9418320089508,-68.9097412926584,20.69436839,2600.931043,-68.91,CHO,ester,"[267.0, 294.0, 321.0, 348.0, 375.0]","[7.8125877, 9.030436, 9.817571, 11.155274, 11.50948]","[7.564321226109277, 9.13929689599173, 10.376898270290654, 11.37504113940436, 12.197092940753228]",0.4260148081647699,Pass
295,CC(=O)OCCOC(=O)C,27.72049882638069,9166.679691776391,100.7477189251128,23.383565673932072,5025.759390254159,-39.64634168457959,23.38358055,5025.769589,-39.646,CHO,ester,"[311.0, 349.25, 387.5, 425.75, 464.0]","[5.498605, 7.2674417, 8.89198, 10.506308, 11.388044]","[4.862498902344132, 7.150684368366466, 8.935652426652483, 10.366959148980104, 11.540238459622994]",0.30422089955667964,Pass
296,CCC/C(=C/CC)/C,17.7518146834236,1611.5653459120495,-136.0048697383435,20.75621269831804,3110.5463327125885,-58.15074724946369,20.75623886,3110.562202,-58.15,CH,alkene,"[294.0, 326.0, 358.0, 390.0, 422.0]","[7.5330462, 9.343673, 10.410499, 11.417558, 12.132793]","[7.567507873389232, 9.143163618869329, 10.38251131795714, 11.38284062698432, 12.207215350941448]",0.09891300370435159,Pass
297,CCCCCCOC(=O)CCOCC,18.580461958133593,2539.427735184916,-163.47154036275185,24.766539249023044,6822.500274786177,-0.0019229428694986783,24.76660526,6822.559631,0.0,CHO,ester,"[373.0, 408.5, 444.0, 479.5, 515.0]","[6.3802114, 8.488737, 9.324484, 10.43694, 11.4767]","[6.475560674342194, 8.065112896617624, 9.400479966231892, 10.538118022410051, 11.518916657251031]",0.20314698636006606,Pass
298,CCCCC(=O)CCC,31.654311904128928,13111.940163072471,221.31365842103236,21.89543005566464,4583.301479476747,5.054718259999575,21.89537375,4583.258786,5.053,CHO,ketone,"[288.0, 324.25, 360.5, 396.75, 433.0]","[5.9627686, 7.50175, 9.114301, 10.594889, 11.529921]","[6.2556813207923945, 7.977314135118636, 9.357496109105304, 10.488642627622417, 11.432578642861408]",0.2799524230445499,Pass
299,CCCCCCC(C)ON=O,14.79883690443864,2004.2745313614507,-64.00994932853081,16.392102062752706,2007.9140371696421,-110.4783087662183,21.21622628,4611.580583,0.0,CHON,ester,"[313.0, 319.25, 325.5, 331.75, 338.0]","[6.792255, 6.8848386, 7.155378, 7.274804, 7.518929]","[6.482741989131744, 6.771181384009854, 7.048543997210615, 7.315455871406073, 7.572496744336904]",0.1578935392456106,Pass
300,CC1=CC(=C(C(=C1)C)[C@H](C)O)C,23.408220451796307,5790.87132778095,-41.85981427792856,20.589201398019732,3423.7753265663528,-147.87241587842863,20.58925538,3423.808181,-147.871,CHO,alcohol,"[394.0, 427.5, 461.0, 494.5, 528.0]","[7.0056634, 8.276508, 9.64219, 10.695953, 11.438188]","[6.678630546495327, 8.345145579178995, 9.655077519303983, 10.711812410167736, 11.58229148343306]",0.16300001688906854,Pass
301,CC/C=C\C(C)CC,18.8147500382133,2008.141191656774,-109.82127230577713,20.797616616178704,3031.775819648569,-58.15168502371055,20.79768539,3031.813792,-58.15,CH,alkene,"[288.0, 318.75, 349.5, 380.25, 411.0]","[7.5342693, 9.246144, 10.345552, 11.492696, 12.101259]","[7.60728385595659, 9.163710744230798, 10.391597204741617, 11.385037787197742, 12.20532661729153]",0.0856351419342064,Pass
302,CCCCC1(CCCC1)O,20.75195725420873,3837.463898857889,-63.52670862500575,20.062088338472485,2686.301283380802,-151.83535936244508,20.06210155,2686.308596,-151.835,CHO,alcohol,"[359.0, 385.75, 412.5, 439.25, 466.0]","[7.818351, 8.704832, 9.789338, 10.673278, 11.132432]","[7.095101354679217, 8.577978704632343, 9.75650396196662, 10.715656182864445, 11.511471800964266]",0.37033146319311616,Pass
303,CC1CC1,15.361544740826846,868.7162468051896,-90.42829525685153,20.643571757578226,2193.0044631590076,-37.160020743563535,20.64357337,2193.005068,-37.16,CH,alkane,"[177.0, 202.25, 227.5, 252.75, 278.0]","[5.345729, 7.555238, 8.90994, 10.301885, 10.57065]","[4.961328884480436, 7.359879209639656, 9.122058874819151, 10.471463953554172, 11.537922028153176]",0.4889366259083356,Pass
304,CCC(CC(C)C)CO,16.875636077884298,1217.0861898184107,-222.46122986716378,20.847824684582243,3053.520407552112,-122.63030859311068,20.84783569,3053.527169,-122.63,CHO,alcohol,"[343.0, 369.75, 396.5, 423.25, 450.0]","[6.746179, 8.761497, 9.663225, 10.925959, 11.51737]","[6.99147062548581, 8.491380650933062, 9.698286015915755, 10.690403818438954, 11.52038610935452]",0.1948617144950051,Pass
305,CCCC(C)C=C,19.024510507994844,2005.8917076494595,-88.1825890484347,20.778834403710363,2811.91086484387,-53.15018111988206,20.77885024,2811.916916,-53.15,CH,alkene,"[266.0, 294.75, 323.5, 352.25, 381.0]","[7.7605867, 9.267229, 10.553428, 11.382297, 12.197148]","[7.568059000478987, 9.140121285940925, 10.377825955667475, 11.377590075379729, 12.202010480333843]",0.12969592351675283,Pass
306,CCCC(=O)OCCC,19.608670713096142,2548.9225916041364,-103.25850571796957,22.153203657796414,3996.6307220994154,-39.96526537785768,22.15321723,3996.638392,-39.965,CHO,ester,"[271.0, 307.25, 343.5, 379.75, 416.0]","[4.475022, 6.909528, 9.085407, 10.611852, 11.291919]","[4.8543733660029815, 7.200494884683618, 8.986240136692055, 10.39096053248079, 11.524849147465387]",0.2613246056804418,Pass
307,CC(C)C1=CC=C(C=C1)C(C)(C)O,9.910625792562653,2000.5259119765087,-17.179908109805055,16.243106343996804,2012.8332271226004,-170.10072640562942,29.5329564,8543.051212,0.0,CHO,alcohol,"[322.0, 326.5, 331.0, 335.5, 340.0]","[3.3394833, 3.2362266, 3.8803463, 3.6050906, 3.6050906]","[3.0017414585599305, 3.36740904584574, 3.7231340099123, 4.06931642650763, 4.406335190898961]",0.4502205242219759,Pass
308,CC1=CC(=C(C=C1)N)C,21.38459649804808,4330.932082083298,-55.04855990398545,23.453507908845662,5299.912921759785,-40.18944328330133,23.45348703,5299.89695,-40.19,CHN,amine,"[326.0, 365.5, 405.0, 444.5, 484.0]","[5.413897, 7.378575, 9.085837, 10.224191, 11.292928]","[4.910059756878368, 7.161651707396494, 8.925658986192541, 10.34498872788862, 11.511671955098793]",0.2789285526771939,Pass
309,CCCC(C)C(C)(C)O,17.23241133642301,1296.6041200609968,-206.81559450381758,26.268086983616044,6384.862793280804,-0.006217760857217369,26.26835126,6385.068463,0.0,CHO,alcohol,"[342.0, 365.5, 389.0, 412.5, 436.0]","[7.6107483, 9.164084, 10.03954, 10.885127, 11.62191]","[7.598560430782133, 8.798943698736018, 9.85429351272118, 10.789397408506822, 11.623698820113736]",0.1881274033080862,Pass
310,CCOC(=O)C1=CC=CC=C1C(=O)OCC,17.133023704560124,2025.4420806324774,-228.73599218219442,32.06522438811086,16409.879464601534,229.90160602917817,32.06550067,16410.27067,229.91,CHO,ester,"[413.0, 452.25, 491.5, 530.75, 570.0]","[6.1928873, 7.9063077, 9.472907, 10.644373, 11.044982]","[6.540511676099431, 8.009163924795175, 9.318005245554492, 10.491774334725967, 11.550354373254295]",0.29465378044750307,Pass
311,CCCC(C)CC(C)(C)C,19.79087825315731,2876.352894981364,-78.31405110367176,20.723573176144576,3245.239760191956,-68.65110096302944,20.72361122,3245.26343,-68.65,CH,alkane,"[316.0, 349.5, 383.0, 416.5, 450.0]","[7.657493, 9.299267, 10.229725, 11.30519, 12.070368]","[7.603484157535069, 9.16846281785329, 10.399884709469998, 11.394120265774587, 12.21367696467153]",0.12444040130468051,Pass
312,CCC(C)C=C,18.331353385241677,1529.0598895776475,-105.13582865627278,20.447231380820632,2501.334686363002,-46.94636430741693,20.44725496,2501.344238,-46.946,CH,alkene,"[242.0, 269.0, 296.0, 323.0, 350.0]","[7.143747, 9.054249, 10.280593, 11.285883, 12.114752]","[7.623399833416613, 9.18267860555168, 10.403873854855178, 11.38618633679291, 12.193464422139154]",0.23580312895776964,Pass
313,C=CC1=CC=CC=C1,26.71633040083347,7983.474548064716,101.38330280592119,21.487327300032845,3677.231416535804,-49.03018045467602,21.48733265,3677.235301,-49.03,CH,aromatic,"[285.0, 318.25, 351.5, 384.75, 418.0]","[6.000012, 7.8277216, 9.058977, 10.156428, 11.430084]","[5.903846182843036, 7.82848374683628, 9.329977203957595, 10.534052232333034, 11.521115066256437]",0.21613711928829862,Pass
314,C1CC(=O)NC1,17.270596997720453,1585.6059900587504,-240.71788021488234,25.446680558303694,7212.910997465918,-0.0030486738848531925,25.4467889,7213.008985,0.0,CHON,amide,"[395.0, 425.75, 456.5, 487.25, 518.0]","[6.994267, 8.6648035, 10.059556, 10.664934, 11.624549]","[7.1860066568147545, 8.504900500330699, 9.646112040722372, 10.643281488278564, 11.522061126906753]",0.22101654605792143,Pass
315,C(CCO)CC(CO)O,15.14894790875883,2022.5073262346177,-229.71168032554488,21.04370704783102,4013.138040668845,-175.51693826908777,21.04387779,4013.228518,-175.514,CHO,alcohol,"[393.0, 407.5, 422.0, 436.5, 451.0]","[2.7938514, 3.745378, 4.6450806, 5.262489, 6.0975394]","[2.591064647729901, 3.744435068766915, 4.762107145029486, 5.666698480518166, 6.476064836410162]",0.268881155311179,Pass
316,CC(C)(C)C=C,20.425760891997623,2492.367331009834,-39.36251538211748,19.536165948744,2003.5743837887867,-64.29063288050239,20.26829805,2326.808288,-48.241,CH,alkene,"[232.0, 258.25, 284.5, 310.75, 337.0]","[7.433449, 9.215096, 10.123349, 11.192561, 12.114851]","[7.606015993271534, 9.188733419418472, 10.419749260132836, 11.404570373666404, 12.21033868378774]",0.1856843231433804,Pass
317,CC1=C(C=C(C=C1)N)N,21.076143594838065,4225.9804366093085,-113.81727151235556,23.464400826978515,5926.236581159244,-60.73801436800565,23.46440129,5926.236937,-60.738,CHN,amine,"[379.0, 441.0, 503.0, 565.0, 627.0]","[5.165429, 8.056898, 10.326188, 11.710862, 12.809066]","[4.843777597584836, 7.879786109422387, 10.064568299604774, 11.712103995737207, 12.998862478635449]",0.21876807808742726,Pass
318,CCC(C)C(C)(C(C)C)O,18.6090777686078,2011.9939667489755,-151.11144163095597,18.306978719348084,2011.187743960631,-141.22983954094337,24.8124267,5664.359329,0.0,CHO,alcohol,"[322.0, 338.0, 354.0, 370.0, 386.0]","[6.8057585, 7.8750834, 8.703576, 9.44404, 10.003118]","[7.221248663950586, 8.053967151034325, 8.811411650585068, 9.503347436661151, 10.137920670523677]",0.21815092586763493,Pass
319,CCOCCOCCO,24.70727530383219,6263.478710592544,2.907951861599993,24.145700976267534,5758.101902362249,-19.203777388573464,24.14573622,5758.127502,-19.203,CHO,ester,"[318.0, 357.25, 396.5, 435.75, 475.0]","[5.2000337, 7.280493, 9.057757, 10.429654, 11.592852]","[4.874701026301447, 7.112224599019452, 8.88421147131746, 10.322260109813776, 11.512639680453214]",0.19091417848159314,Pass
320,C1CCC/C=C\CC1,14.766557601540757,1006.5391915919763,-165.33414397949406,17.669694884167217,2007.3065881088298,-110.85233370598752,23.08371489,4578.031918,-15.138,CH,alkene,"[273.0, 288.0, 303.0, 318.0, 333.0]","[5.409408, 6.5983973, 7.3964086, 8.211831, 8.754675]","[5.329908911515176, 6.3058861077798944, 7.180150275274084, 7.967814192407298, 8.68113793199807]",0.20179319533386647,Pass
321,CCOC(OCC)OCC,16.563311853163956,1454.0335175185912,-151.1427452294856,22.929517842116745,4374.781417662037,-35.57899979996331,22.92946472,4374.750496,-35.58,CHO,ester,"[278.0, 313.25, 348.5, 383.75, 419.0]","[5.073287, 7.7448797, 8.931321, 10.4908495, 11.097757]","[4.883303115224446, 7.17424990996639, 8.949052805215471, 10.364480670694435, 11.519651730278389]",0.3334639096277574,Pass
322,C[C@@H]1CCCC[C@@H]1C,19.697418539835066,2908.5253808661823,-51.180707997705845,20.646107376879176,3154.460997513985,-57.01046381980747,20.64612924,3154.4725,-57.01,CH,alkane,"[299.0, 332.0, 365.0, 398.0, 431.0]","[7.9483476, 9.405058, 10.307377, 11.410468, 12.009986]","[7.610580247327222, 9.174903010471803, 10.40400286908201, 11.39520545601776, 12.211485262296913]",0.20843682988721765,Pass
323,CCC(C)C(C)(C)O,23.58633810592927,5111.219104149365,5.709193800415454,19.13077618345718,2012.1770005625633,-148.28496872806016,19.13678471,2014.761956,-148.15,CHO,alcohol,"[323.0, 346.25, 369.5, 392.75, 416.0]","[8.012466, 9.11797, 9.972691, 10.67665, 11.510455]","[7.613982555343981, 8.966355851892754, 10.034629946772142, 10.899818410368246, 11.614806151331464]",0.2219484808999362,Pass
324,CCOC(=O)C[C@@H](C(=O)OCC)NC(=O)C,16.469792784570917,2024.5040105460853,-229.1116698411138,27.415269072964378,9140.853989495228,-0.009878151948711889,27.41572941,9141.262819,0.0,CHON,ester,"[418.0, 440.5, 463.0, 485.5, 508.0]","[5.6905174, 7.056445, 7.7084613, 8.548754, 9.238322]","[5.546679603067666, 6.663713929174325, 7.67218120414751, 8.587175714190117, 9.421117560941552]",0.20549145792199652,Pass
325,C/C=C/C1=CC=CC=C1,18.65392752545985,2334.643883240455,-125.6240231790007,22.078859830117896,4411.611426567598,-34.000087655235205,22.07886676,4411.614883,-34.0,CH,aromatic,"[291.0, 331.25, 371.5, 411.75, 452.0]","[4.482636, 7.5367117, 8.861227, 10.573488, 11.536607]","[4.913050093098832, 7.237437379195551, 9.0074152533492, 10.400203931290095, 11.524764167665817]",0.2554838692343208,Pass
326,CCCCC(CC(C)C)O,17.4154633822699,1616.8682281345116,-191.30560367851317,19.681108100130402,2521.327287237233,-148.1501440821476,19.68111582,2521.330677,-148.15,CHO,alcohol,"[333.0, 364.0, 395.0, 426.0, 457.0]","[5.949922, 8.258778, 9.295124, 10.469204, 11.418325]","[6.041241997357547, 8.000176853143937, 9.46709647271904, 10.606684739356746, 11.517506703480164]",0.1634174962756799,Pass
327,CCCCCCCCCC=C,32.632814885354136,17051.05207673375,335.2312261943595,20.93433028476056,3599.4144111566497,-83.28046334484665,20.93434381,3599.424043,-83.28,CH,alkene,"[349.0, 383.75, 418.5, 453.25, 488.0]","[7.710526, 8.911808, 10.048862, 10.955685, 11.941878]","[7.388415605213504, 8.955031258025654, 10.196845920829915, 11.205381887888857, 12.040728366633417]",0.19982118410869223,Pass
328,C1CCC1,16.783920801546227,1076.6783637158787,-95.0768105793888,20.82542947694435,2361.3112917038748,-31.719479008491415,20.82540851,2361.301013,-31.72,CH,alkane,"[210.0, 234.5, 259.0, 283.5, 308.0]","[7.3932924, 9.105513, 10.30132, 10.838721, 11.85071]","[7.580507160620506, 9.180764005973858, 10.436016515607768, 11.4469788791933, 12.27864069327944]",0.3498449821456635,Pass
329,COC(=O)CC(=O)OC,23.53868758471089,4578.6028707133,-74.3180911154337,25.24232922728126,6439.9867441569395,16.78542009429152,25.24238842,6440.04959,16.788,CHO,ester,"[433.0, 479.75, 526.5, 573.25, 620.0]","[10.757471, 12.292283, 13.392692, 14.324157, 15.175627]","[10.924421754329984, 12.272485631670708, 13.388547380248498, 14.327753106854782, 15.129054640169596]",0.07805585784767767,Pass
330,CC1CCC(=C1)C,25.15535057085978,5815.2864618594585,61.87340744545755,20.70703604396568,2882.8137908148465,-51.151008151602966,20.70707866,2882.836536,-51.15,CH,alkene,"[283.0, 314.75, 346.5, 378.25, 410.0]","[8.305802, 9.704034, 10.847819, 12.061391, 12.778224]","[8.273019848006001, 9.770672986851372, 10.946331968538516, 11.89375999535824, 12.67353669236592]",0.10419195278435299,Pass
331,CCC(C)CC,23.578937663755443,4835.962469825444,55.93229455399799,20.706699355362304,2676.4281401836383,-44.86522169576443,20.7067563,2676.455835,-44.864,CH,alkane,"[255.0, 280.75, 306.5, 332.25, 358.0]","[8.056019, 9.128782, 10.290758, 11.152014, 11.866403]","[7.96997709910622, 9.360360862746829, 10.477063772730098, 11.393651855045563, 12.159493021518568]",0.2191038260906751,Pass
332,CCC(=O)C,63.077360559537304,77125.62453081206,1134.9910266596116,21.042491375746593,2838.2812698453627,-54.45790985088547,21.04240413,2838.235463,-54.46,CHO,ketone,"[265.0, 293.25, 321.5, 349.75, 378.0]","[8.126303, 8.996428, 9.882681, 11.2773075, 12.138802]","[7.56166192898656, 9.156498258825453, 10.413901048236331, 11.430715745934943, 12.269963433619424]",0.3653420802682882,Pass
333,C1=CC=C(C=C1)OC2=CC=CC(=C2)O,62.121428814338095,65508.91735386712,737.1433646601419,25.21460730387192,7975.486889731784,-10.498620885351404,25.21560935,7976.35739,-10.475,CHO,ester,"[416.0, 435.25, 454.5, 473.75, 493.0]","[5.493154, 6.1099405, 6.954307, 8.056414, 8.9773855]","[5.546396876663518, 6.437768403181675, 7.25185193066611, 7.998281870522998, 8.68515520153166]",0.23984028669321836,Pass
334,CCC(C)(C)C1=CC(=C(C=C1)O)C,20.07341686199921,3303.50264131039,-154.3779089199031,23.39829398970623,6117.7313768562835,-31.520538498440676,23.39843222,6117.84195,-31.517,CHO,alcohol,"[409.0, 443.5, 478.0, 512.5, 547.0]","[7.1130323, 8.613361, 9.860265, 10.909775, 11.624166]","[7.191498534360242, 8.548688545324229, 9.696136839903684, 10.67897654680752, 11.530258200824326]",0.1409710112094879,Pass
335,CCCCCC/C=C/CCC,17.431186420260943,1650.4147095717494,-186.7181437819509,20.86344159279228,3548.630393164244,-85.97613143413159,20.86344722,3548.633621,-85.976,CH,alkene,"[333.0, 366.5, 400.0, 433.5, 467.0]","[6.20353, 8.016515, 9.984708, 10.664782, 11.509527]","[6.497905321729897, 8.2134293179128, 9.562929991852007, 10.652257137764582, 11.550034883177078]",0.24703300490964183,Pass
336,CCCC(=O)OCC,26.400062125387855,6998.648582638851,72.3147062069778,18.798224292548436,2008.7837680016269,-118.56839300415277,19.05287851,2121.970318,-112.77,CHO,ester,"[280.0, 315.5, 351.0, 386.5, 422.0]","[6.598087, 8.17279, 9.969467, 11.2394, 12.164419]","[6.363945191892608, 8.585901156423379, 10.14564466458138, 11.30082239960813, 12.190768368031058]",0.22846828389597773,Pass
337,CC(CC1=CC=CC=C1)N,10.824981621025817,454.7132774038137,-231.23716276385403,17.099719284918184,2010.5348688378606,-145.98213328967867,19.27551546,2840.287066,-113.54,CHN,amine,"[293.0, 308.25, 323.5, 338.75, 354.0]","[3.420403, 5.0658803, 5.8377614, 6.4188547, 7.25354]","[3.4486623086336365, 4.688246873135535, 5.74776223770741, 6.663788331734272, 7.463625471806967]",0.22611228725662588,Pass
338,C=COCCCCOC=C,19.66175059930673,3282.2801823589557,-55.21930475927592,23.61219173953494,4909.532654969989,-33.964729683760574,23.61264172,4909.871271,-33.952,CHO,ester,"[333.0, 359.75, 386.5, 413.25, 440.0]","[7.8885, 8.771301, 9.787226, 10.597358, 11.064416]","[7.194303283268933, 8.54234886074286, 9.685825306084835, 10.668014347259652, 11.520792299836932]",0.38932811631784725,Pass
339,C/C=C/CCC(C)C,20.765580968063013,3134.577490135779,-51.35174230836031,20.77661902146099,3071.1760285716578,-58.150550152722445,20.77663976,3071.187997,-58.15,CH,alkene,"[291.0, 322.25, 353.5, 384.75, 416.0]","[7.67115, 9.260805, 10.283003, 11.438916, 12.150701]","[7.587084264295903, 9.147756771763024, 10.37817015711504, 11.373124765417147, 12.194306387778548]",0.08382559753631635,Pass
340,CC1=CC(=O)C(C(=O)O1)C(=O)C,29.44065409170983,12700.131798210947,165.42841830945906,23.443529259066494,5925.094650879282,-45.435998061922014,23.44349381,5925.064921,-45.437,CHO,ester,"[365.0, 409.25, 453.5, 497.75, 542.0]","[5.522542, 7.2927527, 8.886136, 10.407233, 11.429422]","[4.902345681346986, 7.157476215095539, 8.923517926194778, 10.344014204303406, 11.511342363537665]",0.28811392591693985,Pass
341,CCCCC/C=C\CCC,18.953478897269722,2016.1952519522015,-168.7066083848287,18.522386322550034,2014.9337333182355,-156.12088864525958,20.83203996,3413.322208,-77.038,CH,alkene,"[397.0, 408.75, 420.5, 432.25, 444.0]","[10.095915, 10.546327, 11.044901, 11.247971, 11.619913]","[10.164141242991676, 10.542022687999806, 10.894049121514112, 11.222786304700204, 11.53047137948032]",0.08492786225474587,Pass
342,C/C=C/C=C,19.049525304371038,2002.7512517687192,-50.3812828316198,19.644453727594623,2003.9939530517813,-68.35860097654366,20.84852647,2561.073296,-40.44,CH,alkene,"[250.0, 270.0, 290.0, 310.0, 330.0]","[9.001447, 9.929954, 10.703678, 11.400332, 11.825396]","[8.627333034369686, 9.692082418551216, 10.586171539199883, 11.347586803097006, 12.003819684911363]",0.22134542416957287,Pass
343,CC(C)(C)OOC(C)(C)C,31.241586467935935,10394.273823012807,155.2834855339531,17.32117457498807,2004.313140187841,-75.60505092406177,21.22472282,3847.838436,-0.03,CHO,ester,"[244.0, 260.5, 277.0, 293.5, 310.0]","[5.217772, 6.21152, 7.2392387, 8.053814, 8.908524]","[5.452954010953109, 6.452048668013431, 7.332104715538454, 8.113200564173216, 8.811139452441013]",0.16419453667026798,Pass
344,C1C(O1)CO,17.130231230938957,2008.4508741419043,-119.51371600175484,50.55851739245505,37186.54826129813,531.0557471585548,86.16434599,122723.9632,1227.306,CHO,ester,"[290.0, 306.25, 322.5, 338.75, 355.0]","[5.332138, 6.4449973, 7.198885, 7.8846216, 8.66966]","[5.281542411661022, 6.138599837759769, 6.977684455424296, 7.799355742994564, 8.604150195840049]",0.17716139543317874,Pass
345,CCC1=CN=CC=C1,51.47065562665053,51222.823517488636,851.768663668166,21.412465720772325,3781.5811139640646,-55.92770852219452,21.41242956,3781.553919,-55.929,CHN,aromatic,"[334.0, 360.5, 387.0, 413.5, 440.0]","[8.324756, 9.33423, 9.778835, 11.092885, 11.884773]","[7.813190803648238, 8.996428298085428, 9.990245434940192, 10.836756698966056, 11.56645337143627]",0.3427630098058672,Pass
346,CCC(C)C1=CC=CC=C1O,17.88549724141738,2020.370646086341,-183.9014001968449,18.354351465289234,2022.8669004366602,-204.5459402287856,20.89485448,3667.18682,-109.418,CHO,alcohol,"[452.0, 467.25, 482.5, 497.75, 513.0]","[10.223876, 10.977964, 11.044455, 11.468315, 11.703931]","[10.190302517024833, 10.646506594374078, 11.06541532014069, 11.451422517998498, 11.808257900625046]",0.15658862261732212,Pass
347,CCC/C=C/C(C)C,19.449669368489705,2305.2124804008654,-94.87553768231069,20.798842031924398,3037.5749168793095,-58.149723435595504,20.79883668,3037.570255,-58.15,CH,alkene,"[288.0, 319.0, 350.0, 381.0, 412.0]","[7.503686, 9.215561, 10.314969, 11.475488, 12.155432]","[7.583390716340869, 9.153944003149707, 10.39085225387101, 11.390225080882477, 12.21449231152624]",0.07302828232937893,Pass
348,CC(C)(C)C1=C(C=CC(=C1)OC)O,16.855060134325146,2020.287247432989,-202.723403053208,16.364497854335216,2019.0429417932348,-191.02062169902834,23.1131189,6547.400712,0.0,CHO,ester,"[403.0, 418.0, 433.0, 448.0, 463.0]","[6.8563495, 7.4018364, 7.8903084, 8.806074, 9.076479]","[6.86646701432332, 7.449480838150171, 7.99210109450634, 8.498385172981516, 8.971864667538215]",0.15385102018902905,Pass
349,C1CC=COC1,14.24965487859581,488.5446628859778,-192.40098213196777,22.32328326976762,3870.427558897941,-0.006773134420090365,22.32356248,3870.59949,0.0,CHO,ester,"[273.0, 294.25, 315.5, 336.75, 358.0]","[8.221363, 9.324386, 10.380433, 10.940961, 11.219609]","[8.145542368074967, 9.169443565375474, 10.05541829394295, 10.829577355207922, 11.511832058641158]",0.21595884689217956,Pass
350,CN1CCCCC1,16.384512009735428,1217.3821003780226,-141.75544016486975,20.749522042304392,3043.9603805462293,-49.67437137009693,20.74953833,3043.969139,-49.674,CHN,amine,"[273.0, 300.0, 327.0, 354.0, 381.0]","[7.070913, 8.826187, 9.71215, 10.582545, 11.366094]","[7.119378214236379, 8.589518444187602, 9.773397838813734, 10.747208138752551, 11.562305400183387]",0.15982805941787834,Pass
351,CC(C)(C1=CC=CC=C1)O,17.410979933651934,2014.7396793553553,-159.99895521225216,18.095691036019215,2016.3878582611321,-176.377359019828,31.82389042,13112.22278,176.321,CHO,alcohol,"[392.0, 398.25, 404.5, 410.75, 417.0]","[8.758903, 8.787068, 9.318452, 9.467851, 9.467619]","[8.752030000591795, 9.002998336256287, 9.248565517011084, 9.488904046104604, 9.724179158238892]",0.1535080546987856,Pass
352,CC1=CC(=CC=C1)O,54.39300859024463,58633.78494139687,885.3623362089669,21.21901904592622,3584.7353125755108,-105.55003805117217,21.21901241,3584.73355,-105.55,CHO,alcohol,"[363.0, 398.0, 433.0, 468.0, 503.0]","[7.5422997, 8.51964, 9.881743, 11.215477, 12.118088]","[7.295013377264413, 8.96141777479263, 10.271589746524617, 11.328728091490872, 12.199680289400549]",0.2925001623596612,Pass
353,CCCCC(C)C(C)(C)C,19.424603847716977,2599.9590963948554,-102.86126579881864,20.723240755899013,3329.793820409581,-68.74894897766771,20.72319676,3329.768303,-68.75,CH,alkane,"[322.0, 356.5, 391.0, 425.5, 460.0]","[7.5724483, 9.118394, 10.488969, 11.309588, 12.1568575]","[7.575049462340557, 9.151456349389491, 10.390323825402346, 11.389578531002064, 12.212606847627006]",0.06377653216490457,Pass
354,CCCCCC,18.85071596953811,2004.5059632066786,-73.83346857006048,20.72644965014111,2696.0310269188885,-48.833355335335725,20.72646643,2696.039321,-48.833,CH,alkane,"[250.0, 277.0, 304.0, 331.0, 358.0]","[7.446495, 9.050486, 10.0924835, 11.073718, 11.788106]","[7.32447047284001, 8.910387326939915, 10.160682764001589, 11.171701625130106, 12.006133015729946]",0.1387842450812892,Pass
355,C1=CC=C(C=C1)COCCO,42.456070550650324,36016.1869402906,632.6540858857704,25.99770105422955,8186.116194946024,36.962257494335894,25.99782054,8186.238021,36.966,CHO,ester,"[398.0, 430.75, 463.5, 496.25, 529.0]","[7.519605, 8.609325, 9.514697, 10.617673, 11.440535]","[7.177411535889046, 8.495237726849638, 9.640589433014224, 10.645246679984448, 11.533633603867154]",0.17628887391737397,Pass
