,SMIELS,Atom2,Func. Group,Actual,Predict
10005,CC(=CCCC1(CCC(O1)O)C)C,CHO,ester,585.3,495.6707142857143
8463,CCCCCC(C=C)OC(=O)C,CHO,ester,482.86,456.10857142857134
5109,CCCC(C)C(=O)OC,CHO,ester,417.54,417.2292857142857
3968,CC12CC1(C2)C,CH,alkane,327.45,329.96214285714285
2205,CC1=NC=CN=C1,CHN,aromatic,410.15,398.00214285714276
5288,CC(C)C(CC=C)O,CHO,alkene,447.74,416.71642857142854
1595,CC1=CC(=C(C=C1)O)CC=C,CHO,alkene,510.15,492.32142857142844
5720,C1=CC(=CC=C1/C=N/O)O,CHON,aromatic,599.11,525.2271428571428
993,CCOC1=CC=CC=C1,CHO,ester,442.95,461.57142857142844
9473,CCCCC1CC2CC1C=C2,CH,alkene,463.52,472.9257142857142
4292,CC(CN)CN(C)C,CHN,amine,416.65,394.46071428571423
8931,C=CC(=O)OCC=CCOC(=O)C=C,CHO,ester,542.36,483.96928571428555
9916,C[C@]1(CCCCC1=O)CCC(=O)OC,CHO,ester,554.65,542.2835714285713
9927,C1CC2(CCC(=O)C=C2)CC=C1,CHO,alkene,557.16,478.1157142857142
1855,CC(=O)C1=CC(=C(C=C1)OC)OC,CHO,ester,560.15,516.0785714285713
10190,C1CCC(=O)C(C1)C2=CC=CC=C2,CHO,aromatic,430.65,481.8571428571427
8942,C/C=C/C(C1CCCCC1)O,CHO,alkene,543.85,522.1107142857143
7064,CC12CC=CC3C1C23C,CH,alkene,412.17,406.12571428571425
4349,COC1CCCNC1,CHON,ester,432.65,425.2199999999999
3506,C/C=C/N1CC1,CHN,alkene,337.74,354.59142857142854
10296,CCCC(C)C(CC)C(C)(C)C,CH,alkane,465.15,464.2214285714284
8404,C1CCC2=C(C1)CC=CC2,CH,alkene,476.58,459.55357142857144
6773,CC(=O)OC1COCC1OC(=O)C,CHO,ester,536.64,499.43571428571425
9897,C1=CC=C(C=C1)OC2=CC=CC=N2,CHON,ester,550.4,528.2035714285713
4216,C1CC2C(O2)C3C1O3,CHO,ester,402.06,404.93714285714276
999,CC1CCC(=O)CC1,CHO,ketone,443.15,429.1421428571428
324,C/C=C(\C)/C(C)C,CH,alkene,364.65,363.1192857142857
6829,CC([C@]1(C=CC(O1)OC)OC)O,CHO,ester,556.18,427.8671428571428
5176,CCC(C)CCCN,CHN,amine,426.15,390.95785142857136
2635,CNC(=O)N(C)C,CHON,amide,505.65,458.47928571428565
4053,CCC(C)N(C)C,CHN,amine,366.4,377.1378571428571
4853,CCCC(C)C#C,CH,alkyne,358.15,360.1192857142857
180,CC(C)CC1CCCCC1,CH,alkane,444.45,461.1692857142857
7732,COC(=O)CCCCC(=O)OC=C,CHO,ester,518.64,469.1885714285713
3650,CC(=C(C)O)C,CHO,alkene,410.1,362.3892857142857
952,COC1=C(C=CC(=C1)/C=C/CO)O,CHO,ester,437.15,497.8999999999998
5364,CCOC(=O)NC(C)(C)C,CHON,ester,464.92,442.63499999999993
1373,CCCCCCCCC(=O)OC,CHO,ester,486.65,502.34285714285716
1334,CC(=O)CCCO,CHO,alcohol,482.15,434.2521428571428
10504,CCCC(C)C(C)(C)C(C)CC,CH,alkane,474.15,468.36428571428553
1800,C1CC(=O)OC2=CC=CC=C21,CHO,ester,545.15,500.8999999999998
5618,CC(CCCC(C)O)O,CHO,alcohol,543.24,485.3742857142857
1520,CCCCCCCCOC(=O)CC,CHO,ester,501.15,513.207857142857
8742,CCC(C)(CC)C(C(C)C)O,CHO,alcohol,516.47,465.3013464285715
1746,COC(=O)/C=C/C1=CC=CC=C1,CHO,ester,533.55,511.6571428571428
9913,CC(C)(C)C1CCC(=C)C(C1)O,CHO,alkene,554.27,495.1764285714285
1895,C1=CC=C(C=C1)C2=CC=C(C=C2)O,CHO,aromatic,578.15,559.292857142857
10822,CCC(C)(C)C1=CC(=C(C=C1)O)C,CHO,aromatic,533.15,504.9499999999999
6032,CCCCCC(=O)N(C)C,CHON,amide,408.15,451.8192857142857
10660,C1CC2CCCC3C2C(C1)CC3,CH,alkane,502.52,519.2792857142856
4288,CN(C)C=NCC#C,CHN,alkyne,416.12,431.7342857142857
334,CC/C=C/C(C)C,CH,alkene,359.05,371.25366714285707
2496,CC(C)(CC1=CC=CC=C1)N,CHN,aromatic,478.15,472.87857142857126
5977,CCC(C)(C)OC(C)C,CHO,ester,401.39,394.3335714285714
9331,CCC(CC)CCC(C)(C)C,CH,alkane,445.15,449.4928571428571
956,CCC(=O)CCC(C)C,CHO,ketone,437.15,429.48142857142847
1652,CC1=CC(=C(C=C1)C(C)C)OC(=O)C,CHO,ester,518.15,496.77142857142843
4279,COCCOC(=O)C=C,CHO,ester,414.2,425.21285714285705
875,CCCC(=O)C(C)CC,CHO,ketone,427.15,444.3028571428571
2281,CCCCCCOC1=CC=C(C=C1)N,CHON,ester,429.65,495.73571428571415
4358,C1CC2C(=O)OC(C1)O2,CHO,ester,435.53,426.7099999999999
2872,C1=CC=C(C=C1)NC2=CC=CC=C2,CHN,aromatic,575.15,566.3821428571426
6610,CC(C)(C#CCN(C)C)O,CHON,alkyne,493.03,429.35285714285703
9830,CCCCCCC1CCCC1=O,CHO,ketone,534.38,486.4071428571428
11011,CC1CC(=CCC1C(CC=C)O)C,CHO,alkene,581.6,511.7499999999999
10082,CC(=O)OCC(C)(COC(=O)C)COC(=O)C,CHO,ester,622.71,575.6542857142857
10172,CC(=CCOC(=O)C)C1=CC=CC=C1,CHO,ester,410.15,496.6499999999998
9088,CCCCCCC1OCC(O1)CO,CHO,ester,585.09,497.84214285714285
137,CCC(C(C)C)C(C)C,CH,alkane,409.85,423.5042857142857
8696,CC1=CC(=CC(=C1)C(=O)OC)C,CHO,ester,512.65,494.18571428571414
2997,CC(=C)C#N,CHN,alkene,363.45,346.4428571428571
6798,CC1CCC(CC1)C(=O)O,CHO,alcohol,543.03,553.0435714285715
10010,CC1CC(CC(=O)C1C(=O)OC)(C)C,CHO,ester,587.77,541.9649999999999
9691,CCCCC(CC)COCC1CO1,CHO,ester,506.95,501.9221428571429
7491,C1=CC=C(C=C1)CCN=C=O,CHON,aromatic,483.15,483.2214285714284
928,C1CCC(CC1)O,CHO,alcohol,433.95,465.8771428571427
8325,CCCC(C)(CCC(C)C)O,CHO,alcohol,465.15,460.79285714285703
3459,CC(C(=O)O)C(=O)O,CHO,alcohol,581.7,552.9699999999999
9166,CC1CNCCN1CCNC(C)CN,CHN,amine,626.93,560.2057142857142
6278,C1C2CC(C1C=C2)C=O,CHO,alkene,443.54,439.02642857142854
10802,CCCCC(C)CC(=O)OC(C)CC,CHO,ester,531.5,505.78000000000003
2491,C1=NNN=C1,CHN,aromatic,477.15,440.3914285714285
2980,CN(C)CN(C)C,CHN,amine,356.15,366.7535714285714
10090,CC(C)(C)OC(=O)NCCCCCCN,CHON,ester,628.97,485.0342857142858
8653,CC1=C(C(CCC1)(C)C)C=O,CHO,alkene,505.97,501.28214285714284
8414,C1CCC2=C(CC1)CCC2,CH,alkene,477.42,469.2442857142856
359,CC(C)C1CCCC1,CH,alkane,399.65,399.0763578571428
353,CCCC=C(C)C,CH,alkene,368.55,378.9958371428571
4522,CC1(C(=O)N(C(=O)O1)C)C,CHON,ester,478.07,434.8564285714286
8755,CCCC(C)(CC(C)CC)O,CHO,alcohol,516.91,464.50571428571413
10273,CCCC(C)CC(C)(C)CCC,CH,alkane,464.15,462.042857142857
5148,CCCOC(=O)/C=C/C,CHO,ester,422.14,418.66857142857134
2123,C1=NC=NC=N1,CHN,aromatic,387.15,430.78928571428565
7427,C=CCNC1CCCCC1,CHN,alkene,471.92,463.60285714285703
10402,CCC(CC)C(C)C(C)C(C)C,CH,alkane,470.15,460.7214285714284
9190,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,CHON,ester,638.72,525.9792857142857
4895,CCC1CC=CC1,CH,alkene,371.15,396.78999999999996
10623,CCC(C)CCC1=CC=CC=C1,CH,aromatic,493.15,502.0249999999999
1744,C1CC(C1)C(=O)C2=CC=CC=C2,CHO,aromatic,533.15,494.0392857142856
2936,CC(C)NC,CHN,amine,323.54999999999995,331.6785714285714
2660,C1=CC=C(C=C1)NC(=O)N,CHON,aromatic,511.15,524.3785714285713
1229,CC(=CC(=O)O)C,CHO,alkene,470.15,450.4285714285714
3614,CCCCNC=O,CHON,amide,398.15,429.9828571428571
5903,CC1CC=CCC1C=O,CHO,alkene,391.0,399.9171428571428
4724,CCC(CCC(=O)O)N,CHON,carboxylic_acid,554.48,512.3485714285713
1253,COC1=CC(=CC(=C1)O)OC,CHO,ester,472.15,498.93571428571414
8345,CCN(CC)CC(OCC)OCC,CHON,ester,467.65,446.97857142857134
2719,C1CCNC(=O)C1,CHON,amide,529.15,473.57214285714275
5879,CC#CCC(C)(C)C,CH,alkyne,388.41,379.73428571428576
10118,CC1CC(=C(C1=O)O)N2CCCCC2,CHON,ketone,668.07,522.755
4648,COC1=CC(=NC(=N1)N)OC,CHON,ester,525.15,447.31428571428563
3077,CC(=C)N,CHN,alkene,337.33,336.22463357142857
982,CCCOC(=O)OCCC,CHO,ester,441.15,425.19785714285706
812,CCCCCCOCC,CHO,ester,416.15,435.9442857142857
6521,CCCCC/C=C/CO,CHO,alkene,478.98,431.86
4371,CCCC#CCO,CHO,alkyne,438.06,404.7842857142856
2335,CN(C)CCCCN(C)C,CHN,amine,441.15,432.6342857142857
1178,CC1=CC=CC=C1O,CHO,aromatic,464.15,489.1221428571427
2005,C/C=C(/C(=O)OCCOC(=O)/C(=C/C)/C)\C,CHO,ester,353.85,527.0264285714286
3149,COC(=O)C=O,CHO,ester,491.05,399.3592857142857
10576,C1=CC(=CC=C1N)N=NC2=CC=C(C=C2)O,CHON,alcohol,483.15,550.8464285714284
6137,COC1CCCC(=C)C1,CHO,ester,423.77,409.9549999999999
9442,CCCCC#CC(C)(C)CC,CH,alkyne,457.05,443.02642857142854
2506,C1=CC2=CC=CN2C=C1,CHN,aromatic,478.15,493.342857142857
7045,CCCC/C=C/C(C)C,CH,alkene,409.24,409.32580357142854
8555,CCOCCOCCOC(C)(C)C,CHO,ester,492.43,488.02
6928,CCCCCCC(C(=O)O)O,CHO,alcohol,619.89,522.8785714285713
3894,CC(CO)(CO)C=O,CHO,alcohol,543.79,513.0057142857142
9794,CCCCCCCCCC(C)N,CHN,amine,523.37,493.33428571428567
6,C1C=CC=C1,CH,alkene,314.15,373.6235714285714
10939,C1CC2CC1C3C2C4CC3CC4=O,CHO,ketone,559.6,520.0214285714286
9804,CCCNC1CC2CCC(C1)N2C,CHN,amine,526.97,479.40928571428566
6945,CC(C)OC(=O)/N=N/C(=O)OC(C)C,CHON,ester,647.4,502.7814285714285
3532,CCOC#CC,CHO,ester,357.15,329.07071428571425
10575,CC(C)CCC#CCCC(C)C,CH,alkyne,482.28,448.99071428571426
4791,C(CC(=O)NCCO)CO,CHON,alcohol,625.28,526.0471428571428
1799,CC1=C(C=CC(=C1)O)O,CHO,aromatic,545.15,524.0428571428571
11034,CCCC(CCCC(=O)OCC)OC(=O)C,CHO,ester,590.16,541.9849999999999
4845,CC/C(=C/C)/C#C,CH,alkene,353.92,355.59928571428566
8047,C=CCOC(=O)CCC(=O)OCC=C,CHO,ester,378.15,491.7021428571429
10101,CC1(OC(C(O1)C(=O)N(C)C)C(=O)N(C)C)C,CHON,ester,643.98,521.5757142857143
5680,COC(=O)CC(CC(=O)OC)O,CHO,ester,567.94,506.2607142857143
2970,CC(C)(C#C)N,CHN,alkyne,352.65,338.45285714285717
10515,CCCCCCC(C)(C)C(C)C,CH,alkane,475.15,468.2214285714284
5655,C1CN(CN1)CCNCCN,CHN,amine,559.13,513.7385714285714
7976,CCOC(=O)C(C(=O)OCC)NC(=O)C,CHON,ester,625.56,537.0735714285714
3917,CNC(=O)/C=C\C(=O)O,CHON,carboxylic_acid,567.71,514.2464285714285
4148,CC/C(=C/C=O)/C,CHO,alkene,389.58,388.66428571428565
3499,CO/C=C/C#C,CHO,ester,330.7,337.85142857142847
11,CCC1CC1,CH,alkane,309.05,330.025
7009,CC(=O)NC1=NC(=CC=C1)NC(=O)C,CHON,aromatic,393.65,521.3999999999999
4159,COCC#CCOC,CHO,ester,390.72,383.2042857142856
351,CC1CCCC1(C)C,CH,alkane,387.15,395.56778642857137
4469,CCCCC(CO)N,CHON,alcohol,464.15,450.97714285714284
1021,CCC(C)CC(CC)O,CHO,alcohol,445.15,442.6893507142857
2538,CCN(CC)C(=O)CC(C)C,CHON,amide,484.15,449.6885714285713
2065,C1COC=CO1,CHO,ester,367.25,377.1885714285714
7092,CCC(=CC#CC)CC,CH,alkene,418.56,392.59525071428567
5072,CC(C)OC1=CC=CO1,CHO,ester,408.65,415.6392857142856
6641,CC(CC(C)(C=O)OC)C=O,CHO,ester,498.71,431.85642857142847
2231,C1=CC=NC(=C1)C(=O)N,CHON,aromatic,416.15,425.682857142857
2289,C(CCN)CN,CHN,amine,431.65,444.36714285714277
5322,CC(C)(C)NC(=O)C=C,CHON,alkene,457.25,441.02071428571423
9110,CCOC(=O)CCC(C(=O)C)C(=O)C,CHO,ester,593.92,523.3749999999999
3762,CC(=O)CCNCN=O,CHON,ketone,454.15,433.49428571428564
953,C1CC=CC(C1)O,CHO,alkene,437.15,407.1864285714285
9841,CC(C)OC(=O)CC1=CCCCC1,CHO,ester,537.42,488.2814285714285
5693,CCC(C)CC(C(=O)O)N,CHON,carboxylic_acid,576.92,517.9221428571428
9037,CCCCCCCCNCCO,CHON,alcohol,570.75,484.6528571428571
9969,CCOC(=O)C(CC(C)C)C(=O)OCC,CHO,ester,566.84,525.6999999999999
5009,C1CC(=O)N(C1)CCCN,CHON,amide,394.65,454.355
2374,CCN(CC)C=O,CHON,amide,450.65,378.6714285714285
7859,CC1C(=O)CC(CC1=O)(C)C,CHO,ketone,556.28,533.757857142857
6329,CC(C)C1CCCC1=O,CHO,ketone,448.15,435.0999292857142
1249,CCCCCCCCOC=O,CHO,ester,471.95,461.8099999999999
6801,CC1(OCCCO1)C(C)(C)O,CHO,ester,545.28,444.77642857142854
4739,C1CCC(C1)(C(=O)O)N,CHON,carboxylic_acid,570.44,505.7685714285713
2864,CC1=CC2=C(C=C1)NC(=C2C)C,CHN,aromatic,570.15,529.3
7332,CCCC(C)(C)C(=O)OCC,CHO,ester,460.51,450.1007142857142
9724,CCCCCCC1OC(C(O1)C)C,CHO,ester,511.12,494.3364285714286
6780,CCCCCCC(=O)C#N,CHON,ketone,538.59,459.81714285714276
6722,COC1=CC=C(C=C1)/C=N/O,CHON,ester,523.15,490.87142857142845
10317,CCCC(CCC)CC(C)CC,CH,alkane,467.15,465.292857142857
7589,CCCCC(CC)C(C)O,CHO,alcohol,496.82,479.50642857142844
5617,CCOC(=O)N(C(=O)C)OC(=O)C,CHON,ester,542.51,491.90499999999986
8089,CCC(C)CCCCC#C,CH,alkyne,418.08,431.96285714285716
3687,CCC(C(=O)C)O,CHO,alcohol,420.65,422.71071428571423
4120,CC(C)/C=C/C=O,CHO,alkene,383.15,388.01642857142855
638,CCOC(=O)C#C,CHO,ester,393.15,392.15142857142854
7513,CCCN(CCC)CCCO,CHON,alcohol,488.15,483.57499999999993
4927,CCCC(C)OCC,CHO,ester,378.65,385.8721428571429
5413,CC(CC(=O)OC)OC(=O)C,CHO,ester,475.76,459.8514285714285
8080,COC1=CC=C(C=C1)/C=C/C#N,CHON,ester,406.65,483.292857142857
1996,CCOC(=O)C,CHO,ester,350.25,400.6107142857142
6307,CCCCC#CC(=O)C,CHO,alkyne,445.51,420.0407142857142
6555,CCOC(=O)C(=C)C(=O)OCC,CHO,ester,483.15,487.44071428571414
6797,C1CNCCC1CCCO,CHON,alcohol,542.92,454.2421428571428
8418,CCC(=O)C(C)CC(C)C=C,CHO,alkene,478.07,454.4799999999999
11105,C1CCC(CC1)(C#N)N2CCCCC2,CHN,amine,628.42,492.47285714285715
2283,C1=CC(=CN=C1)C(=O)N,CHON,aromatic,430.15,414.1142857142856
3681,CCOCC(=O)OC,CHO,ester,419.15,411.24571428571426
949,C1=CC=C(C=C1)C(=O)C(=O)O,CHO,carboxylic_acid,436.15,507.4642857142855
4622,C1CC(CCC1N)O,CHON,alcohol,513.15,454.05214285714277
6676,CCOC(=O)C#CC(=O)OCC,CHO,ester,508.08,494.35999999999984
5241,CC1CC(=O)CC1C,CHO,ketone,438.19,423.13785714285706
356,CCC1CCC(C1)C,CH,alkane,394.15,407.85214285714295
7506,CC(C)(C)OC(=O)N1C=CC=C1,CHON,ester,486.95,439.4014285714285
4228,CCC(CC=C)O,CHO,alkene,403.15,410.83142857142855
985,CC(C)CC(=O)OCC(C)C,CHO,ester,441.65,443.5307142857143
3985,C1CC2C3C1C23,CH,alkane,339.62,377.82214285714286
4025,CC(=C)CN(C)C,CHN,alkene,355.65,382.5421428571428
8541,CCCC(=O)OCC/C=C\CC,CHO,ester,490.78,496.6335714285713
2378,C(CCN)CCN,CHN,amine,452.15,449.6157142857142
8978,CC(=C1C(N=NC1(C)C)(C)C)C,CHN,alkene,552.57,473.3428571428571
8620,CC1=C(C(=CC=C1)OC(=O)C)C,CHO,ester,500.15,476.07857142857125
7364,CCCCCC(=O)/C=C/C,CHO,alkene,463.55,437.4742857142856
6949,CC(CNCCNCC(C)O)O,CHON,alcohol,666.46,533.7264285714284
1626,CC(CCCC(C)(C)O)CC=O,CHO,alcohol,514.15,461.3799999999998
4744,CCC(CC)(C(=O)O)O,CHO,alcohol,571.34,495.63785714285706
2848,C1=CC(=CN=C1)C2=CN=CC=C2,CHN,aromatic,564.65,500.77142857142854
4697,C(CC#N)C=CC#N,CHN,alkene,545.2,463.85642857142847
1587,CCC1=CC(=CC(=C1)C)O,CHO,aromatic,508.85,506.2785714285713
1679,COC1=CC(=C(C=C1)C=O)O,CHO,ester,520.65,503.07857142857125
9827,C#CCCCCCCCCCO,CHO,alkyne,533.58,525.6442857142857
8721,C/C=C\C1=CC2=C(C=C1)OCO2,CHO,ester,515.05,469.8249999999998
7172,CC(C)CC(C(C)(C)C)O,CHO,alcohol,433.15,452.2325307142857
1945,C=C1CCOC1=O,CHO,ester,331.65,388.0971428571428
4217,CC1(CCC(=O)O1)C,CHO,ester,402.08,399.7671457142856
5237,CCC(C)C(C)CO,CHO,alcohol,437.15,440.3414285714285
4389,C(CN(CCO)CCO)N,CHON,alcohol,443.15,518.03
2067,CCOO,CHO,ester,368.15,381.9746335714285
6045,CC(=C1CCCC1)C,CH,alkene,409.20792,405.73413714285715
425,CCC(C)CC(CC)CC,CH,alkane,431.35,432.49999999999994
1674,COC1=CC=CC=C1C(=O)OC,CHO,ester,519.65,497.6499999999998
5994,C1C=CC2C1CC=C2,CH,alkene,402.98,399.2807142857143
544,CCC(C)(C)O,CHO,alcohol,375.55,389.4092857142858
8487,CC(C)OC1=CC=CC=C1OC,CHO,ester,485.65,471.6714285714284
8542,CCCCCCOC(=O)/C=C/C,CHO,ester,490.78,489.44214285714287
9865,CC1=CC2=C(C=C1)N=CC(=C2)C,CHN,aromatic,543.15,530.892857142857
8598,CC1=CCCC(C1C=O)(C)C,CHO,alkene,496.32,465.96499999999986
386,CCC(C)CC(C)CC,CH,alkane,409.15,426.61499999999995
2648,C(CCC#N)CCN,CHN,amine,508.65,465.95785714285705
5886,C=C1CC2CC1C=C2,CH,alkene,389.15,423.5221428571429
11113,CCCCCCCC1=NCCN1CCN,CHN,amine,632.65,521.6735714285713
2445,CCC(CC)C1=CC=CC=N1,CHN,aromatic,468.55,448.82857142857125
5074,CCNC(C)C(C)C,CHN,amine,409.05,382.4785714285714
6264,CCCCC(OC)(OC)OC,CHO,ester,441.65,430.1964285714285
8214,CCCC#CC#CCCC,CH,alkyne,446.4,439.1692857142857
3570,CC#CC(=O)OC,CHO,ester,381.22,379.9614285714286
3201,C/C=C/OC,CHO,ester,319.15,331.70857142857136
3139,COC(=O)NCO,CHON,ester,468.81,452.5271428571428
7037,CCOC1=CC=C(C=C1)CO,CHO,ester,407.65,480.6499999999998
11017,CCCCN1C(=O)C2=CC=CC=C2C1=O,CHON,amide,584.95,500.37142857142834
3789,C/C=C\CC(=O)O,CHO,alkene,466.15,437.95214285714286
5549,C1C2C1C(=O)C=CC2=O,CHO,alkene,512.31,479.59071428571417
10188,CCN(CC)CCOC(=O)C1=CN=CC=C1,CHON,ester,429.15,480.23571428571415
1233,CCCC1CCCCC1=O,CHO,ketone,470.15,464.8185714285714
7429,CC(=C)C(=O)OCCCN(C)C,CHON,ester,472.74,439.1314285714285
9877,CCC12CCCCC1CCC2=O,CHO,ketone,545.63,502.9757142857143
2012,CC(C)O,CHO,alcohol,355.45,393.61142857142846
4793,CC(C(C)C(=O)O)C(=O)O,CHO,alcohol,627.02,555.3085714285714
1609,CCCC(=O)OCC1=CC=CC=C1,CHO,ester,512.15,491.0642857142856
1806,CC(=O)CCCC(=O)O,CHO,carboxylic_acid,547.65,514.6707142857142
4036,CC(=CN1CC1)C,CHN,alkene,360.5,355.95928571428567
8410,CCCOCC1=CC=CC=C1,CHO,ester,477.15,487.36428571428553
5789,CCCCC(C)C(=O)OC,CHO,ester,350.65,435.59785714285715
4989,C/C=C/OC=C(C)C,CHO,ester,390.38,379.7378571428571
7540,CCOC(=O)C1CCCN(C1)C,CHON,ester,491.46,456.6178571428571
5075,CCCCCNCC,CHN,amine,409.15,427.2699999999999
4591,CCCC1=CC=NN1,CHN,aromatic,498.65,453.2214285714285
5158,CCCC(=O)C#CC,CHO,alkyne,422.63,402.37571428571425
6923,CC(C)(C#CC(C)(C)OO)OO,CHO,alkyne,614.38,444.2371428571428
4397,CN1CCCN(C1=O)C,CHON,amide,445.26,432.6964285714285
6604,CN1CCCCCCC1=O,CHON,amide,491.39,465.4771428571427
9801,CCC=CC1(CCC(=O)OC1)CC,CHO,ester,524.91,492.9114285714286
11161,CC(=O)OCCN(CCOC(=O)C)CCOC(=O)C,CHON,ester,661.26,584.93
4745,C(CNCCCO)CO,CHON,alcohol,571.41,502.347857142857
9174,CC(=O)C1CC(C1(C)C)CC(=O)O,CHO,carboxylic_acid,629.69,497.49071428571415
3596,C=CN1C=CN=C1,CHN,alkene,390.82,462.04071428571416
4674,C1=CC(C(C=C1)O)O,CHO,alkene,534.44,402.6742857142857
6836,C1CC2CCC1C(C2O)N,CHON,alcohol,560.03,462.55357142857144
6826,CCCCCC(C)(C#N)N,CHN,amine,554.02,434.0362164285713
7995,CCCN1C(=O)C(=O)N(C1=O)CCC,CHON,amide,645.27,547.9092857142857
11010,CCC1(CCCC1CC=C(C)C)O,CHO,alkene,581.23,493.51142857142844
9053,CC1=NC2=C(C=C1)C=CC(=C2)N,CHN,aromatic,577.15,520.6071428571428
11130,C1CCCCCC(=O)NCCCCC1,CHON,amide,644.64,522.357857142857
3255,COC(C=O)OC,CHO,ester,384.18,400.8085714285713
8866,CC(C)(C)C1CCC(C=C1)O,CHO,alkene,531.39,482.28214285714284
8190,CCCCC=CCCCC,CH,alkene,442.75,448.7271428571429
3774,CC/C=C\C(=O)O,CHO,alkene,458.15,468.33785714285716
214,CC1(CCC2=CC=CC=C21)C,CH,aromatic,464.15,482.3857142857142
6424,C#CC1(CCCCC1)N,CHN,alkyne,465.08,451.47407357142856
10130,CC1(C=CC2=C(O1)C=C(C=C2)OC)C,CHO,ester,341.15,478.18571428571414
5875,CC/C=C/CC(C)C,CH,alkene,388.15,392.10437499999995
4034,COC/C(=C/OC)/C#N,CHON,ester,360.15,400.6578571428571
5682,C(CN)COCCOCCO,CHON,ester,569.31,486.12714285714276
1424,CCC1=CC(=CC=C1)O,CHO,aromatic,491.55,486.2285714285713
7161,C1CC2CCC(C1)C=C2,CH,alkene,430.97,425.11785714285713
8613,CN(C)CCOCCOCCN(C)C,CHON,ester,498.12,465.53428571428555
7432,C1CC(CC=C1)CCC=O,CHO,alkene,472.89,415.43642857142856
5697,CCCCCC(C(=O)O)N,CHON,carboxylic_acid,577.36,510.21000000000004
5172,CC(CN(C)C)C(=O)C,CHON,ketone,425.63,394.85499999999996
7586,CCC(CC)C(C(C)C)O,CHO,alcohol,496.38,457.3171428571427
1865,C(=C/C(=O)O)\C(=O)O,CHO,alkene,563.15,550.3728571428571
1618,C1=CC(=CC(=C1)O)C=O,CHO,aldehyde,513.15,502.4714285714285
4588,C1CC(CNC1)CO,CHON,alcohol,497.16,448.20499999999987
9076,C1CC2(CCC13OCCO3)OCCO2,CHO,ester,582.92,495.45071428571424
11086,CCCCCC(=O)C1=C(C=C(C=C1)O)O,CHO,ketone,616.15,509.12071428571414
2885,CC1=CC=C(C=C1)NC(=O)C,CHON,aromatic,580.15,536.6499999999999
10249,CCCC(C)(C)CCC(C)CC,CH,alkane,463.15,464.93571428571414
5415,CCCCNC(=O)N(C)C,CHON,amide,476.24,468.8307142857143
6293,C/C=C/CC(=O)OC(C)C,CHO,ester,444.58,432.25571428571436
10682,C1CC=CC(C1)C2=CC=CC=C2,CH,alkene,508.15,485.85357142857134
6138,CC(C)CC(C)(OC)OC,CHO,ester,423.81,398.7528571428572
4378,CC(=O)CN(CC(=O)C)N=O,CHON,ketone,439.65,454.17714285714277
8063,CC1COC(O1)C2=CC=CC=C2,CHO,ester,391.15,475.042857142857
4022,C=C1CCC=C1,CH,alkene,355.15,332.8328571428572
581,CC(C)C(C)O,CHO,alcohol,385.15,387.6964285714285
9425,CCC(C)C(C)C(CC)CC,CH,alkane,455.15,449.54285714285703
9882,CCOC(=O)CCN1CCCCCC1,CHON,ester,546.16,510.0721428571428
2591,CC(=O)N,CHON,amide,495.15,426.0814285714285
5189,C/C=C/OC(C)(OC)OC,CHO,ester,427.95,427.5785714285715
8985,CC(C)C1(CCC(O1)(C)C=C)O,CHO,ester,554.86,520.3714285714286
7714,C=CC(=O)OCCCOC(=O)C=C,CHO,ester,515.32,482.30357142857144
9787,CCOC1=CC(=C(C=C1)OCC)C,CHO,ester,521.15,496.57142857142844
3138,C(NC=O)NC=O,CHON,amide,465.9,459.0292857142857
969,CC/C(=C/C(=O)CC)/C,CHO,alkene,439.65,405.4821428571427
1338,CC(=O)OCCCOC(=O)C,CHO,ester,482.65,471.68285714285696
2069,CC(=C)C(=O)OCC1=CC=CC=C1,CHO,ester,369.65,464.82857142857125
4824,C(CO)N(CCO)C(=O)CO,CHON,amide,679.73,570.8057142857142
5051,CCC(C)OC(=O)C=C,CHO,ester,404.9,416.14785714285705
1181,C=CCOC1=CC=CC=C1,CHO,ester,464.85,456.9285714285714
9921,CCCCCCCCCC(=O)NC,CHON,amide,555.32,489.15999999999985
5427,CC1=C(C(=O)CC1)OC,CHO,ester,479.07,455.6735714285714
10297,CCCC(C)(C)C(C)CC(C)C,CH,alkane,465.15,463.6499999999998
9863,CCCCCCCCC(C)CO,CHO,alcohol,543.02,497.5
9675,CC1(C2CCC(C2)C1(OC)OC)C,CHO,ester,505.01,492.28928571428565
2250,CNCC1=CC=CO1,CHON,aromatic,422.15,404.1857142857142
7649,CCOC1=CC(=C(C=C1)O)C=O,CHO,ester,503.15,518.0785714285713
9260,CN1CC(CCC/C=C\C1=O)N(C)C,CHON,amide,381.15,469.5078571428571
7414,CC1CCC(CC1)C(=O)C,CHO,ketone,469.15,462.07571428571424
7068,CC1C(C2CCC1C2)C,CH,alkane,413.93,408.12785714285707
2437,C=CC(=O)N,CHON,alkene,465.75,412.9071428571429
7528,CCOC(=O)C=C1CCCC1,CHO,ester,490.33,473.7535714285714
1240,CC1=CC2=CC=CC=C2O1,CHO,aromatic,470.65,502.1714285714284
9062,CCOC(=O)C1CCCCCC1=O,CHO,ester,578.26,503.12357142857127
5315,CC/C=C/CC(C)O,CHO,alkene,455.66,395.55571428571426
