,SMILES,A_Pred,B_Pred,C_Pred,A_test,B_test,C_test,A,B,C,Atom2,Func. Group,T,ln_Psat_Pred (Pa),ln_Psat_Actual (Pa),RMSE,RMSE2
115,C/C=C(\C)/C(C)(C)C,20.797685396480308,3031.8137951894387,-58.149999932597055,20.797685396480308,3031.8137951894387,-58.149999932597055,20.43360063224776,3398.8803945449063,-104.874,CHO,ester,"[288.0, 318.75, 349.5, 380.25, 411.0]","[7.619274, 9.308627, 10.408035, 11.555179, 12.163741]","[7.60728385595659, 9.163710744230798, 10.391597204741617, 11.385037787197742, 12.20532661729153]",0.10207064388220925,Pass
116,CCCCCCCCN,21.724706145531766,3989.963198207259,-61.30300000177942,21.724706145531766,3989.963198207259,-61.30300000177942,27.84283591863307,8906.201117382972,7.527,CHO,ester,"[308.0, 344.0, 380.0, 416.0, 452.0]","[5.6533055, 7.590898, 9.144117, 10.329528, 11.488868]","[5.551168574170372, 7.610784886232956, 9.205092850653404, 10.475771989799682, 11.51228271194114]",0.08541785236435283,Pass
117,CCC(C)C(C)C(C)(C)C,20.605833990636427,3324.0118359468443,-65.85000015917137,20.605833990636427,3324.0118359468443,-65.85000015917137,25.030550589453863,7815.51030794846,43.314,CHO,ester,"[321.0, 356.0, 391.0, 426.0, 461.0]","[7.7190976, 9.265043, 10.666005, 11.419971, 12.161661]","[7.578156786754164, 9.149649815758934, 10.382823570489268, 11.376313407876482, 12.193808588507771]",0.15251955587682522,Pass
118,CCC(C)C(C)(CC)O,25.48570258035468,5931.459196393732,-9.125762775847142e-08,25.48570258035468,5931.459196393732,-9.125762775847142e-08,24.2569050240588,6006.14815221411,-29.807,CHON,ester,"[332.0, 355.75, 379.5, 403.25, 427.0]","[7.770865, 8.819484, 10.095579, 10.823455, 11.530684]","[7.619861622277977, 8.812591693562773, 9.856034074765809, 10.776566318071398, 11.594697433608802]",0.13155041873922646,Pass
119,CCCCCO,21.636148722914943,3076.276710091033,-106.82999999999761,21.636148722914943,3076.276710091033,-106.82999999999761,20.9486658916996,3358.7946906609727,-60.109,CH,aromatic,"[326.0, 344.25, 362.5, 380.75, 399.0]","[8.328828, 8.729414, 9.555141, 10.1665535, 10.532648]","[7.600118654515988, 8.679040180707037, 9.603932545455706, 10.405582462360748, 11.10708444495688]",0.42966208138857404,Pass
120,CC(C)(CCO)O,21.92489289357649,3612.074445720241,-127.76199999999592,21.92489289357649,3612.074445720241,-127.76199999999592,21.14555994300152,3533.408928603083,-96.85,CHO,alcohol,"[362.0, 388.75, 415.5, 442.25, 469.0]","[6.919816, 8.084992, 9.109419, 10.799093, 11.204694]","[6.504361443853643, 8.084890879230292, 9.371547677719734, 10.43932127965101, 11.339687125988466]",0.27891675351555406,Pass
121,C(/C=C\CO)O,36.190927245711684,18249.55952092911,232.9269998819951,36.190927245711684,18249.55952092911,232.9269998819951,21.45461291418318,3927.342094067784,-77.847,CHN,amine,"[382.0, 413.25, 444.5, 475.75, 507.0]","[6.5950603, 8.006502, 9.399327, 10.489918, 11.503727]","[6.513324010782362, 7.94857333295209, 9.251405313274493, 10.4393372774116, 11.526927251381334]",0.0836827795982636,Pass
122,CCC(=O)COC,21.256429415229146,3284.557044677729,-68.43200000000094,21.256429415229146,3284.557044677729,-68.43200000000094,21.13063919159892,3636.5946743754257,-63.86,CH,aromatic,"[297.0, 324.25, 351.5, 378.75, 406.0]","[7.527132, 8.458101, 9.746728, 10.816911, 11.442126]","[6.88627679247468, 8.417000427911047, 9.653008877839753, 10.671941745555651, 11.52636896910351]",0.2997602009855118,Pass
123,CC(C)C(C)(C(C)C)O,23.581464712087104,5183.119043576531,-0.15000003156256808,23.581464712087104,5183.119043576531,-0.15000003156256808,21.21102243719534,3748.101962673848,-113.109,CHO,alcohol,"[324.0, 354.5, 385.0, 415.5, 446.0]","[7.7312074, 8.951353, 10.218494, 11.202765, 12.08947]","[7.576774132890428, 8.954347330829414, 10.113570613023882, 11.10254562216222, 11.956211725710252]",0.11195464126392075,Pass
124,CCCCCCCCCOC(=O)C,24.837294657927217,6648.979275388282,5.12068334654146e-07,24.837294657927217,6648.979275388282,5.12068334654146e-07,23.45348703341132,5299.896949905883,-40.19,CHN,amine,"[298.0, 315.75, 333.5, 351.25, 369.0]","[2.8481183, 3.7425022, 4.7645793, 6.37672, 7.1613145]","[2.525283705464637, 3.779561437148352, 4.900325347318507, 5.907816321371822, 6.8183806569999525]",0.30380810797450636,Pass
125,CCCCCCC(C)C,20.807540449391592,3223.3888705355826,-69.1500000384828,20.807540449391592,3223.3888705355826,-69.1500000384828,23.464401286752103,5926.236936561752,-60.738,CHN,amine,"[313.0, 345.75, 378.5, 411.25, 444.0]","[7.892802, 9.015984, 10.435457, 11.284021, 11.93768]","[7.588804049125827, 9.153929201594524, 10.387663704356742, 11.385181867069484, 12.208397136204304]",0.19861979797996154,Pass
126,CC(COC)O,23.03114687512912,4112.545920504254,-35.32900001440605,23.03114687512912,4112.545920504254,-35.32900001440605,21.03294050610318,3599.262862262713,-105.697,CHO,alcohol,"[331.0, 345.5, 360.0, 374.5, 389.0]","[8.746037, 9.65096, 10.388687, 10.599058, 11.069205]","[9.121950773051877, 9.772183526880363, 10.36433671751711, 10.905859274849515, 11.402978547313673]",0.26912118000337676,Pass
127,C1CCNCC1,20.686861978806068,2856.810423391042,-67.49899967135177,20.686861978806068,2856.810423391042,-67.49899967135177,22.091530976756264,3993.304249226784,-77.601,CHO,ester,"[315.0, 340.5, 366.0, 391.5, 417.0]","[8.616738, 10.259699, 10.968163, 11.807538, 12.332321]","[9.144240251471754, 10.22239327558682, 11.116339867462573, 11.869573078251031, 12.512892744442448]",0.2600235498016988,Pass
128,CCC1=CC=NC=C1,21.495598925487915,3829.700970285238,-55.85000012270853,21.495598925487915,3829.700970285238,-55.85000012270853,21.14530665864129,3823.580702022193,-72.51,CH,aromatic,"[333.0, 360.25, 387.5, 414.75, 442.0]","[7.9251733, 8.964832, 9.693002, 10.913431, 11.705322]","[7.677446400606938, 8.914452499142778, 9.948181551484728, 10.824935866148673, 11.577947826418768]",0.1749736454991645,Pass
129,CCCCCNCCCCC,21.701219778908673,4105.739480288989,-72.14999995437728,21.701219778908673,4105.739480288989,-72.14999995437728,20.706756301829643,2676.455834543489,-44.864,CH,alkane,"[379.0, 416.0, 453.0, 490.0, 527.0]","[8.188157, 9.662217, 11.077159, 11.821022, 12.523073]","[8.320937948352691, 9.76072398204103, 10.920756394899811, 11.875350496040154, 12.67464073110512]",0.12467601472034329,Pass
130,CC(C(C)(C)C)O,23.914648794153578,4335.767741283779,-43.149999612823244,23.914648794153578,4335.767741283779,-43.149999612823244,21.706653878462312,3410.519962189991,-40.14,CHO,ketone,"[309.0, 335.0, 361.0, 387.0, 413.0]","[7.540309, 8.946443, 10.215206, 11.036143, 11.966323]","[7.605573244116062, 9.0584975676546, 10.273724660348387, 11.305174498948595, 12.191605028079534]",0.16933400184453626,Pass
131,CCCCNCCCC,21.60481052383111,3709.8790424957597,-64.65400026685252,21.60481052383111,3709.8790424957597,-64.65400026685252,21.5015395983784,3096.8341898012263,-43.027,CHO,ester,"[286.0, 322.5, 359.0, 395.5, 432.0]","[4.861976, 7.4386644, 8.982385, 10.32552, 11.315322]","[4.844267994959221, 7.2168462117500916, 9.001007362143818, 10.391499663650926, 11.50566953886234]",0.13449845799803908,Pass
132,CCCCCCCCCCCN,20.70185200907316,3728.1778482551067,-108.46399255567435,20.70185200907316,3728.1778482551067,-108.46399255567435,23.084474746408087,4507.807677915931,-34.889,CHO,ester,"[428.0, 449.75, 471.5, 493.25, 515.0]","[8.898888, 9.918746, 10.433593, 11.1303005, 11.549455]","[9.034378666218458, 9.777941368947689, 10.432408286221143, 11.012887815956086, 11.53125511075127]",0.10227613861297223,Pass
133,CCCCCC(=O)CCCCC,21.12154405252724,3898.534498170232,-94.21199805001122,21.12154405252724,3898.534498170232,-94.21199805001122,21.1423132980204,2983.091091377506,-34.76,CH,alkane,"[388.0, 416.0, 444.0, 472.0, 500.0]","[7.823239, 8.898738, 9.938535, 10.959186, 11.355626]","[7.851653951040863, 9.00631764522567, 9.976123177111171, 10.802173190595909, 11.514225745419608]",0.11278347585724288,Pass
134,CC1=C(C=C(C=C1)O)C,21.21102246053892,3748.101966744937,-113.10900024527238,21.21102246053892,3748.101966744937,-113.10900024527238,21.073442977888945,2825.1429643384868,-117.629,CHO,alcohol,"[388.0, 423.25, 458.5, 493.75, 529.0]","[7.9657173, 9.123116, 10.190135, 11.50862, 12.261013]","[7.576156389657051, 9.125867740867388, 10.359257444263132, 11.364206243790404, 12.19880057455862]",0.20253068654425127,Pass
135,COC1=CC=CC=C1O,19.8385665679654,2873.03672072616,-133.8070006101221,19.8385665679654,2873.03672072616,-133.8070006101221,22.147069329199283,3853.270234211258,12.124,CHO,ester,"[361.0, 390.5, 420.0, 449.5, 479.0]","[7.678612, 8.857546, 9.431908, 10.487617, 11.755754]","[7.192768815856033, 8.646065300027692, 9.799758046280788, 10.737836660991745, 11.515579932089285]",0.3275285649320707,Pass
136,CC(C)OC(=O)C(=O)OC(C)C,23.82906168208077,5269.424534680842,-38.07900012442992,23.82906168208077,5269.424534680842,-38.07900012442992,20.85598684170659,3926.522373774678,-102.261,CHO,ester,"[316.0, 353.75, 391.5, 429.25, 467.0]","[5.236268, 7.027044, 8.993368, 10.541322, 11.309997]","[4.868909202924119, 7.136288076209773, 8.919295322079211, 10.358163950660703, 11.54375847641696]",0.2193466728650039,Pass
137,CCCCCCCCCC(C)C,23.83421948824426,5975.87146875084,2.2150002665490773,23.83421948824426,5975.87146875084,2.2150002665490773,21.16112541823016,3123.933313760673,-61.65,CHN,aromatic,"[356.0, 387.75, 419.5, 451.25, 483.0]","[7.142819, 8.458643, 9.618095, 10.62342, 11.48862]","[7.151859831883407, 8.510096901315995, 9.663816574144317, 10.655977583736004, 11.518294660001082]",0.03677032675656055,Pass
138,CC(C)CC(C(C)(C)C)O,25.625239234620082,6108.758246570061,-0.15000015846964854,25.625239234620082,6108.758246570061,-0.15000015846964854,23.93811211793377,6098.129518923944,-30.022,CHO,alcohol,"[331.0, 356.5, 382.0, 407.5, 433.0]","[6.834408, 8.429076, 9.613413, 10.472105, 11.434574]","[7.161408950615325, 8.482659609842365, 9.627443636568216, 10.628901321418486, 11.512363529943553]",0.16771045351365677,Pass
139,CCCCC/C=C/C,20.796280734395992,3077.38421004687,-66.11200198737714,20.796280734395992,3077.38421004687,-66.11200198737714,26.724009821947263,7613.801551217088,-6.531,CHO,ester,"[356.0, 367.0, 378.0, 389.0, 400.0]","[10.097421, 10.741317, 11.070556, 11.37008, 11.699041]","[10.18051108703938, 10.568607212359314, 10.92932775812172, 11.265470580318144, 11.57946483147182]",0.1279997190474936,Pass
140,C=CCOCC(CO)O,21.83797015798496,4287.887702698799,-104.56100211784727,21.83797015798496,4287.887702698799,-104.56100211784727,24.638857839284647,7195.371182948024,7.9,CHO,ester,"[323.0, 338.0, 353.0, 368.0, 383.0]","[2.6028514, 3.3684092, 4.291987, 5.5236273, 5.919499]","[2.208289820303325, 3.469626646155846, 4.578652020200976, 5.561383408840175, 6.4382318512714924]",0.3220589822156422,Pass
141,CC#CC,21.138790397286073,2517.7386709776993,-38.18999865243687,21.138790397286073,2517.7386709776993,-38.18999865243687,23.34148929448808,4612.147018819864,0.0,CHO,ester,"[245.0, 263.75, 282.5, 301.25, 320.0]","[9.168782, 10.416842, 10.802452, 11.723506, 11.973234]","[8.964627371582, 9.976622209810698, 10.833282405848832, 11.567823095495156, 12.20461964596353]",0.2506789076953362,Pass
142,CCC(=O)CC,21.706653858741017,3410.5199506656654,-40.14000051672087,21.706653858741017,3410.5199506656654,-40.14000051672087,22.47316143006909,4158.275260799435,-40.734,CHO,ester,"[282.0, 311.25, 340.5, 369.75, 399.0]","[7.993422, 9.071505, 10.70408, 11.139376, 11.957082]","[7.605438455531729, 9.126815575965203, 10.351879733469667, 11.359516467006376, 12.202892071100134]",0.2780359453753561,Pass
143,CCC1=CC=CC=C1O,21.024443853524712,3565.3733365990024,-102.30500366902953,21.024443853524712,3565.3733365990024,-102.30500366902953,21.16439508906221,3471.418732729497,-76.025,CHO,ester,"[424.0, 440.75, 457.5, 474.25, 491.0]","[9.586489, 10.567476, 10.996699, 11.492791, 11.827505]","[9.94135776787154, 10.489871392942806, 10.986652289682064, 11.438689581746532, 11.851767665989549]",0.16466383589199912,Pass
144,CCC(C)(C)C(C)(C)C,20.61548181280555,3218.3001488717687,-59.37000042515178,20.61548181280555,3218.3001488717687,-59.37000042515178,20.64371152198347,2737.0598741910926,-119.45,CHO,alcohol,"[306.0, 340.0, 374.0, 408.0, 442.0]","[7.5535903, 9.267929, 10.4476595, 11.394615, 12.222252]","[7.566379292041224, 9.147355973963588, 10.386641099547646, 11.38420466204271, 12.204483844720029]",0.06139827456404601,Pass
145,CCCCC(C)(C)CO,27.034191069480894,6910.057871777878,-0.14999978365486227,27.034191069480894,6910.057871777878,-0.14999978365486227,23.52058436302116,5274.248454555023,-11.548,CHO,ester,"[356.0, 380.0, 404.0, 428.0, 452.0]","[7.653338, 9.30014, 10.1976185, 10.867204, 11.566691]","[7.615734226678136, 8.842647387124398, 9.923734543605274, 10.88353577391791, 11.74137737370049]",0.2515980970397628,Pass
146,CCC[C@](CC)(C(C)C)O,18.152890097637112,2049.300732764674,-148.15000000000146,18.152890097637112,2049.300732764674,-148.15000000000146,25.52436298849737,6037.9929040502175,-12.034,CHO,alcohol,"[335.0, 365.5, 396.0, 426.5, 457.0]","[6.5002584, 8.725849, 9.671562, 10.804713, 11.65232]","[7.1852650895306525, 8.72431529770755, 9.884579697134033, 10.790573831193116, 11.517627890207338]",0.32648275200129645,Pass
147,CCCCCCCO,20.769110376339363,2935.5427486458098,-132.20999823493383,20.769110376339363,2935.5427486458098,-132.20999823493383,21.306556692703666,3518.9348787085223,-74.932,CHO,aldehyde,"[360.0, 377.5, 395.0, 412.5, 430.0]","[7.860959, 9.00583, 9.34376, 10.23551, 10.646757]","[7.882053327320143, 8.801469109168105, 9.598431402052714, 10.295876479728214, 10.911349101247891]",0.19011520680247662,Pass
148,CCCCCCCCCCC(=O)OC,21.443836829400116,4212.77976107494,-98.3199996851446,21.443836829400116,4212.77976107494,-98.3199996851446,20.836714204478227,3471.377286197823,-69.42,CH,aromatic,"[352.0, 382.0, 412.0, 442.0, 472.0]","[5.3478885, 6.5347257, 8.116472, 9.323989, 10.24811]","[4.837167971199872, 6.593372375255296, 8.013653978228964, 9.185981390739352, 10.17007383014274]",0.2449416994621873,Pass
149,CC/C(=C\C)/C(C)C,20.791652609485688,3051.1555036771833,-58.15000019520353,20.791652609485688,3051.1555036771833,-58.15000019520353,23.208491979516747,5561.113715780593,-43.861,CHO,alcohol,"[289.0, 320.0, 351.0, 382.0, 413.0]","[7.572502, 9.234299, 10.36037, 11.490951, 12.196992]","[7.574604718490724, 9.139349743379958, 10.372818717242616, 11.370144179048816, 12.19321522735076]",0.06896855126608364,Pass
150,CCC(CC)C(C)(C)O,19.610886991078882,2286.467000810981,-148.14999987125637,19.610886991078882,2286.467000810981,-148.14999987125637,21.48933589738553,3986.235312991292,-63.45,CH,aromatic,"[338.0, 362.0, 386.0, 410.0, 434.0]","[7.7113442, 9.002784, 10.058973, 10.926088, 11.6150255]","[7.567342088644304, 8.918967421153262, 9.99782413495114, 10.878914485326074, 11.612051934466106]",0.0821403594342134,Pass
151,CCC1=CC=C(C=C1)CC,21.021634862297525,3667.074025886955,-70.70999857725504,21.021634862297525,3667.074025886955,-70.70999857725504,19.862720710141748,2926.532693738294,-161.904,CHO,alcohol,"[344.0, 379.75, 415.5, 451.25, 487.0]","[7.5404673, 9.163859, 10.529217, 11.479926, 12.063983]","[7.603383163944654, 9.155617491100786, 10.385960944415846, 11.385134068955937, 12.212693946950072]",0.10549794481431156,Pass
152,CCOCCOCC,20.66383617016052,2868.8138177715186,-79.86199909602855,20.66383617016052,2868.8138177715186,-79.86199909602855,20.863999837830207,3363.5380159525407,-65.32,CH,aromatic,"[339.0, 349.75, 360.5, 371.25, 382.0]","[9.894941, 9.970328, 10.477029, 10.683864, 11.142307]","[9.593233605789498, 10.034190510066448, 10.4413651986707, 10.8184965917206, 11.168791489690198]",0.1517926490882147,Pass
153,CC(C)(C)CC(C)(C)O,18.62284771511721,1927.263722836002,-148.15000000000092,18.62284771511721,1927.263722836002,-148.15000000000092,24.480716295097817,6151.406732805639,-1.726,CHO,alcohol,"[323.0, 351.75, 380.5, 409.25, 438.0]","[7.795403, 8.981303, 10.253049, 11.111742, 12.140764]","[7.600464398926125, 9.1569158740759, 10.328189988256828, 11.241523613868612, 11.973671510749403]",0.15443463025393778,Pass
154,CC1(CC2(CC1CC2=O)C)C,23.344367530276486,5595.053823506563,0.7150001196422668,23.344367530276486,5595.053823506563,0.7150001196422668,22.25073171008588,4620.731056046546,-44.001,CHO,ketone,"[361.0, 388.75, 416.5, 444.25, 472.0]","[7.701332, 8.830562, 9.840812, 10.801315, 11.509174]","[7.876239800846168, 8.978368475743723, 9.933886550694456, 10.770223896464763, 11.508369471950122]",0.11141783433545945,Pass
155,C[C@@H](C(=O)NC)O,28.875453205278546,9216.11063125615,10.219999597874596,28.875453205278546,9216.11063125615,10.219999597874596,21.6555825410997,4236.756571109045,-74.05,CHO,ester,"[360.0, 373.75, 387.5, 401.25, 415.0]","[4.1485105, 5.0400853, 5.719993, 6.386039, 7.54984]","[3.981847669988129, 4.873289908815185, 5.70309415717723, 6.477439643466809, 7.201706344955671]",0.19257927807398217,Pass
156,CC1=C(C=CC(=C1)C(C)C)O,22.48449018290052,4813.9479036534885,-70.83299909850359,22.48449018290052,4813.9479036534885,-70.83299909850359,23.13674342801905,5444.163116322332,-31.98,CHO,ketone,"[344.0, 388.25, 432.5, 476.75, 521.0]","[5.211306, 7.4703765, 8.634406, 10.554421, 11.584721]","[4.861761638493128, 7.318484928606237, 9.17404745156334, 10.625051201959298, 11.79079674393473]",0.31110160527845715,Pass
157,C1CCC(CC1)C2=CC=CC=C2,20.9891223115259,4110.821284478697,-78.77500000480043,20.9891223115259,4110.821284478697,-78.77500000480043,22.22816637617453,4684.943246534871,-37.559,CH,aromatic,"[333.0, 378.0, 423.0, 468.0, 513.0]","[5.3272243, 7.3393226, 9.201987, 10.362714, 11.278882]","[4.8191103750427375, 7.250894273959389, 9.046871503103365, 10.427567209675672, 11.52209189064718]",0.2658635502182125,Pass
158,C1=CC=C(C=C1)/C=C/CO,23.094007429431226,5635.185560372804,-36.131000512117424,23.094007429431226,5635.185560372804,-36.131000512117424,23.366518394448928,5631.6994618063245,-39.674,CHO,alcohol,"[345.0, 389.5, 434.0, 478.5, 523.0]","[4.51222, 7.6558256, 8.977182, 10.246083, 11.147671]","[4.849426167835769, 7.146978774312712, 8.930587891911538, 10.355353574580937, 11.519671075588374]",0.3240766012084417,Pass
159,CCCCC1=CC=C(C=C1)O,41.410265966271396,32398.026208668063,564.987000262194,41.410265966271396,32398.026208668063,564.987000262194,18.94147944028576,2658.058179650467,-220.53,CHO,ester,"[450.0, 469.75, 489.5, 509.25, 529.0]","[9.383358, 10.149855, 10.8414135, 11.272019, 11.626832]","[9.490619507450084, 10.09986902439184, 10.686296680163938, 11.251161224254917, 11.795630508172234]",0.11575218330918982,Pass
160,CC1=CC=C(C=C1)C#N,22.21133447231675,4907.64466616855,-32.160000204413684,22.21133447231675,4907.64466616855,-32.160000204413684,21.25269922737853,3864.343365923466,-46.665,CH,alkane,"[315.0, 359.0, 403.0, 447.0, 491.0]","[5.172294, 7.374155, 9.309439, 10.395195, 11.4775]","[4.860023944711607, 7.195899796856565, 8.977474400514962, 10.381123623009683, 11.51556978653061]",0.21960660850059793,Pass
161,CC1=CC2=C(C=CC=N2)C=C1,20.633488044183267,3919.621526260789,-122.83399999951483,20.633488044183267,3919.621526260789,-122.83399999951483,22.14191153859097,4285.8730137277,-44.643,CH,alkene,"[493.0, 503.0, 513.0, 523.0, 533.0]","[10.1151905, 10.474188, 10.608872, 10.805949, 11.09216]","[10.044667011847306, 10.323198522616895, 10.587452443295629, 10.83849914893466, 11.077304630013929]",0.07682496506234127,Pass
162,C1C=CC=C1,15.100583298366132,421.96483638720264,-195.6129999999519,15.100583298366132,421.96483638720264,-195.6129999999519,23.294378403485425,5461.414083839044,-36.244,CHN,amine,"[276.0, 285.5, 295.0, 304.5, 314.0]","[9.790992, 10.068834, 10.667268, 11.048236, 11.105334]","[9.85141569182576, 10.406191046016191, 10.854908950745248, 11.225328801621668, 11.536299750450969]",0.2719423703195897,Pass
163,CCCOCCO,21.6964764254927,3533.171742752925,-75.73700097662095,21.6964764254927,3533.171742752925,-75.73700097662095,21.092715615117307,3691.258044483104,-115.222,CHO,alcohol,"[350.0, 367.75, 385.5, 403.25, 421.0]","[8.930233, 9.472284, 10.0674, 10.412932, 11.219684]","[8.81405424323629, 9.59711182701438, 10.290428078793097, 10.90859394894377, 11.463199899872432]",0.27705659168186186,Pass
164,CC(=CCC(C)(C)C=O)C,22.155013225335995,3806.3020879853552,-78.41100067342893,22.155013225335995,3806.3020879853552,-78.41100067342893,19.979968343077005,3092.790850377929,-118.038,CHN,amine,"[293.0, 308.0, 323.0, 338.0, 353.0]","[4.549083, 5.8293734, 6.5732713, 7.737862, 8.330944]","[4.417374769169782, 5.57624813496259, 6.592980190337579, 7.492211266621581, 8.293197576041216]",0.16945617342431352,Pass
165,CC(=O)C12CC3CC(C1)CC(C3)C2,22.521746118765396,5621.0409196699575,-28.814995222200523,22.521746118765396,5621.0409196699575,-28.814995222200523,27.24515390604461,8004.564057008736,0.0,CHO,ester,"[432.0, 450.5, 469.0, 487.5, 506.0]","[8.801066, 9.241503, 9.531152, 10.469068, 10.805427]","[8.580153913795701, 9.19179400804166, 9.752022347032218, 10.267059653957956, 10.742161966371604]",0.17021555760941862,Pass
166,CCCCCCCCC(C)O,20.409515592174408,3134.9189472389307,-137.78700000002124,20.409515592174408,3134.9189472389307,-137.78700000002124,20.911525194149604,3771.132418773974,-81.533,CH,aromatic,"[425.0, 441.25, 457.5, 473.75, 490.0]","[9.655642, 10.311323, 10.678769, 11.0797615, 11.455072]","[9.494553709393454, 10.07903396100634, 10.604099649628608, 11.078372141142196, 11.508881750609431]",0.1329515449106988,Pass
167,CC1=CC(=CC=C1)C(=O)OC,21.655582510483484,4236.756551404341,-74.05000072934432,21.655582510483484,4236.756551404341,-74.05000072934432,26.34673125446019,6944.177569983118,34.476,CHON,alcohol,"[359.0, 373.5, 388.0, 402.5, 417.0]","[7.0324297, 7.4826703, 8.080521, 9.264737, 9.387357]","[6.787161515975838, 7.507121792697481, 8.160578333075987, 8.756338908555799, 9.301721712672686]",0.2580564108828233,Pass
168,CN(C)CCO,22.258560499402563,3906.628038571526,-43.286999999987415,22.258560499402563,3906.628038571526,-43.286999999987415,20.76922543540257,3188.242212822904,-57.254,CH,alkene,"[323.0, 344.25, 365.5, 386.75, 408.0]","[8.208693, 8.87213, 10.075194, 10.85298, 11.62794]","[8.292001781819355, 9.278134205900164, 10.134195440974214, 10.884327937026455, 11.547047505428136]",0.1912000142299968,Pass
169,CC(=O)CC(C)(C)C1CCCCC1,25.66811336276577,6846.336116797277,-12.806000148483685,25.66811336276577,6846.336116797277,-12.806000148483685,20.881246200176733,3259.935502278366,-60.852,CH,aromatic,"[293.0, 313.0, 333.0, 353.0, 373.0]","[1.6083938, 3.0380726, 4.010958, 5.6251225, 6.739163]","[1.2338423914221472, 2.861741082563931, 4.286275726766449, 5.543313631555275, 6.660755884579906]",0.2280446355806299,Pass
170,CCC(C)/C=C/C,20.76231765073416,2840.699213525538,-53.15000075158857,20.76231765073416,2840.699213525538,-53.15000075158857,21.487332648354627,3677.23530126677,-49.03,CH,aromatic,"[269.0, 298.0, 327.0, 356.0, 385.0]","[7.620934, 9.321431, 10.380475, 11.186995, 12.124395]","[7.601793106453195, 9.160523809481342, 10.38912348904543, 11.382429190023691, 12.20212714456007]",0.11880160188925978,Pass
171,CCCCC(C)(CC)O,20.045384773089918,2570.145474304073,-132.25000030297176,20.045384773089918,2570.145474304073,-132.25000030297176,22.682121027258304,4856.317747251139,-28.379,CHN,aromatic,"[339.0, 364.25, 389.5, 414.75, 440.0]","[7.562731, 8.955332, 9.991678, 10.9375, 11.618371]","[7.614209545907759, 8.967171506258817, 10.054537435520553, 10.947524676542578, 11.693977861767326]",0.05011669366045444,Pass
172,CCCCCCCCCC(=O)OCC,24.39142214684751,6243.908563835345,-27.898997495737113,24.39142214684751,6243.908563835345,-27.898997495737113,21.150003932231,3514.9421961572707,-113.214,CHO,alcohol,"[359.0, 381.0, 403.0, 425.0, 447.0]","[5.843633, 6.7959414, 8.190383, 8.719035, 9.595546]","[5.533404450117828, 6.708355489881583, 7.745482728190247, 8.667693110370166, 9.493083735937915]",0.25099155438267223,Pass
173,CCCC=C(C)C,20.728101254481885,2902.4085039522934,-53.15000024819634,20.728101254481885,2902.4085039522934,-53.15000024819634,21.24291324073331,3747.929268791873,-66.153,CHO,aldehyde,"[274.0, 304.0, 334.0, 364.0, 394.0]","[7.4398417, 9.254018, 10.574135, 11.270554, 12.231703]","[7.5861111831468175, 9.157806229887283, 10.39372879023136, 11.39109463955518, 12.212893667815694]",0.1249653581541196,Pass
174,CCCC,20.568209773356184,2154.696967035851,-34.360999680405655,20.568209773356184,2154.696967035851,-34.360999680405655,22.795431239684547,4837.678320923351,-39.065,CHN,amine,"[196.0, 221.5, 247.0, 272.5, 298.0]","[7.1360617, 9.224734, 10.5238695, 11.017583, 11.78753]","[7.237906053925867, 9.05432456862824, 10.435087609735358, 11.520145558033391, 12.395303016027638]",0.3658554453645274,Pass
175,C1CC(CCC1N)N,22.29956953215417,4598.980830913191,-43.40000027328226,22.29956953215417,4598.980830913191,-43.40000027328226,23.563734807663867,5798.733589622299,-34.526,CHN,aromatic,"[383.0, 405.5, 428.0, 450.5, 473.0]","[8.888306, 9.571546, 10.387758, 10.959916, 11.450987]","[8.757223140443841, 9.598711110584548, 10.34174104989756, 11.00263798191731, 11.594306883348402]",0.09209123270014732,Pass
176,CC1=CC2=CC=CC=C2C=C1,21.168585790347716,4237.37826631162,-74.75500012175647,21.168585790347716,4237.37826631162,-74.75500012175647,21.123984720680166,3426.007149525469,-69.762,CHO,ester,"[387.0, 427.0, 467.0, 507.0, 547.0]","[7.295013, 8.918141, 10.574654, 11.502204, 12.387515]","[7.597901654604481, 9.138952246019771, 10.365699156538623, 11.36539947810559, 12.195746972802272]",0.21892999955645734,Pass
177,CCCCC(C)CC,20.758564496223684,3053.5502131099547,-61.336999138720095,20.758564496223684,3053.5502131099547,-61.336999138720095,21.455741180878743,3633.278951841514,-55.83,CHN,aromatic,"[302.0, 328.5, 355.0, 381.5, 408.0]","[8.173841, 9.465892, 10.221363, 11.347635, 11.972597]","[8.07048946019702, 9.329024465661709, 10.360420351490523, 11.221078263384417, 11.950153429700109]",0.11425544290723436,Pass
178,CCOC(C)OCC,21.901061142672486,3367.7862864427893,-52.16200002478855,21.901061142672486,3367.7862864427893,-52.16200002478855,21.564584378224577,3875.114858988493,-56.908,CH,aromatic,"[250.0, 281.5, 313.0, 344.5, 376.0]","[5.066044, 7.5193186, 9.3199415, 10.502852, 11.288289]","[4.878111626399296, 7.216245340005988, 8.989651429734177, 10.380881464167206, 11.50145922132184]",0.2435495281689275,Pass
